instance,V1_init,V2_init,V3_init,T1_init,T2_init,T3_init,xA1_init,xA2_init,xA3_init,xB1_init,xB2_init,xB3_init,F1_init,F2_init,F3_init,Ff1_init,Ff2_init,FR_init,Q1_init,Q2_init,Q3_init,V1_sp,V2_sp,V3_sp,T1_sp,T2_sp,T3_sp,xA1_sp,xA2_sp,xA3_sp,xB1_sp,xB2_sp,xB3_sp,F1_sp,F2_sp,F3_sp,Ff1_sp,Ff2_sp,FR_sp,Q1_sp,Q2_sp,Q3_sp
651,1.9,1.4,2.2,420.2306931,409.964328,415.7175102,0.498387641,0.544173685,0.388288036,0.480529049,0.437116496,0.583676072,16.22007031,24.94336749,14.61068133,6.089985834,8.723297184,10.13008448,736934.7905,598504.1602,602736.0945,1.8,1.8,0.83,424.1013366,426.8518802,432.7710718,0.43688639,0.346314878,0.170272351,0.533570318,0.611197633,0.763940321,20.21119763,24.64282908,12.11447046,7.928493091,4.431631455,12.28270454,737371.4309,615299.284,612635.6846
652,1.8,1.8,0.83,424.1013366,426.8518802,432.7710718,0.43688639,0.346314878,0.170272351,0.533570318,0.611197633,0.763940321,20.21119763,24.64282908,12.11447046,7.928493091,4.431631455,12.28270454,737371.4309,615299.284,612635.6846,1.8,2.0,1.4,409.9266479,403.8472288,407.4621466,0.640954776,0.619685844,0.439701399,0.351388425,0.37139553,0.545187566,22.49932813,32.31738474,16.13286899,6.632155827,9.818056613,15.8671723,736215.4596,542881.9035,490655.4601
653,1.8,2.0,1.4,409.9266479,403.8472288,407.4621466,0.640954776,0.619685844,0.439701399,0.351388425,0.37139553,0.545187566,22.49932813,32.31738474,16.13286899,6.632155827,9.818056613,15.8671723,736215.4596,542881.9035,490655.4601,1.1,0.84,2.5,414.9922819,405.1904942,412.1294673,0.635789612,0.673217877,0.561532819,0.355229537,0.318995353,0.427185639,12.36466351,19.96030257,12.64876308,5.196487547,7.595639057,7.168175967,693218.79,614638.6979,581720.0816
654,1.1,0.84,2.5,414.9922819,405.1904942,412.1294673,0.635789612,0.673217877,0.561532819,0.355229537,0.318995353,0.427185639,12.36466351,19.96030257,12.64876308,5.196487547,7.595639057,7.168175967,693218.79,614638.6979,581720.0816,2.2,1.6,2.3,442.2794005,426.4671984,431.5609116,0.246087535,0.342742726,0.159328474,0.666508573,0.584718431,0.726684382,18.21261097,27.13846149,12.70093123,4.058169532,8.925850526,14.15444143,720250.996,555028.9741,580651.9367
655,2.2,1.6,2.3,442.2794005,426.4671984,431.5609116,0.246087535,0.342742726,0.159328474,0.666508573,0.584718431,0.726684382,18.21261097,27.13846149,12.70093123,4.058169532,8.925850526,14.15444143,720250.996,555028.9741,580651.9367,0.83,1.6,0.82,396.886013,404.1619734,410.5059496,0.842748733,0.700180254,0.574419939,0.155989079,0.295506687,0.418854912,19.42719785,23.03739732,13.29614827,9.87695369,3.610199463,9.550244163,711790.7581,617483.269,613824.5209
656,0.83,1.6,0.82,396.886013,404.1619734,410.5059496,0.842748733,0.700180254,0.574419939,0.155989079,0.295506687,0.418854912,19.42719785,23.03739732,13.29614827,9.87695369,3.610199463,9.550244163,711790.7581,617483.269,613824.5209,2.1,0.73,0.55,408.8188859,401.5965767,407.5562815,0.602317108,0.664571692,0.548566223,0.386720402,0.326529642,0.438468745,15.95703035,23.4408449,14.72115446,7.408314236,7.483814544,8.548716118,699017.9635,591216.6081,586742.3044
658,1.8,1.5,1.1,440.6180454,432.3784881,437.1522283,0.277978941,0.305858578,0.121728368,0.65318441,0.625196211,0.764490028,21.63007102,28.50027617,11.2315561,4.699953306,6.870205152,16.93011771,709857.6889,575578.4605,571425.5536,1.4,1.4,1.9,419.9667291,423.0200282,428.071869,0.528291109,0.430495984,0.226792168,0.454804953,0.543915119,0.73057975,20.14188232,23.74724172,10.83049951,7.478409559,3.605359403,12.66347276,696863.7181,500566.3712,503860.383
659,1.4,1.4,1.9,419.9667291,423.0200282,428.071869,0.528291109,0.430495984,0.226792168,0.454804953,0.543915119,0.73057975,20.14188232,23.74724172,10.83049951,7.478409559,3.605359403,12.66347276,696863.7181,500566.3712,503860.383,1.5,2.1,2.5,434.0528611,424.609304,429.4507751,0.37068758,0.372859932,0.17507663,0.58933718,0.583655589,0.75312448,20.82286426,29.68454444,12.95134969,4.417771366,8.861680178,16.4050929,722588.7055,600014.4286,603614.2321
660,1.5,2.1,2.5,434.0528611,424.609304,429.4507751,0.37068758,0.372859932,0.17507663,0.58933718,0.583655589,0.75312448,20.82286426,29.68454444,12.95134969,4.417771366,8.861680178,16.4050929,722588.7055,600014.4286,603614.2321,2.0,0.94,0.69,422.1396074,421.5889072,426.3709432,0.47963642,0.461568369,0.25051005,0.498238037,0.513927502,0.707719074,22.08725678,26.47152326,11.83513921,7.73786065,4.384266483,14.34939613,687229.6264,606363.1819,531668.6092
661,2.0,0.94,0.69,422.1396074,421.5889072,426.3709432,0.47963642,0.461568369,0.25051005,0.498238037,0.513927502,0.707719074,22.08725678,26.47152326,11.83513921,7.73786065,4.384266483,14.34939613,687229.6264,606363.1819,531668.6092,1.7,2.2,1.4,411.1094127,407.213927,411.8836595,0.631071885,0.579945067,0.393356299,0.360651779,0.408957698,0.588087423,22.60462921,31.52969299,15.78588963,7.169527884,8.925063777,15.43510133,696206.9499,580879.2276,618383.4865
662,1.7,2.2,1.4,411.1094127,407.213927,411.8836595,0.631071885,0.579945067,0.393356299,0.360651779,0.408957698,0.588087423,22.60462921,31.52969299,15.78588963,7.169527884,8.925063777,15.43510133,696206.9499,580879.2276,618383.4865,2.1,1.9,0.63,397.9461283,397.8843746,402.6959446,0.715973226,0.664718053,0.560188733,0.27962166,0.32925564,0.431328838,18.55764421,25.96286348,17.07163923,9.84075768,7.405219277,8.716886528,731963.0866,612010.3352,524672.7405
663,2.1,1.9,0.63,397.9461283,397.8843746,402.6959446,0.715973226,0.664718053,0.560188733,0.27962166,0.32925564,0.431328838,18.55764421,25.96286348,17.07163923,9.84075768,7.405219277,8.716886528,731963.0866,612010.3352,524672.7405,0.94,0.88,2.0,406.4383582,403.3559519,409.2595724,0.765870617,0.735604495,0.611481986,0.231266855,0.260780027,0.382651811,16.23896229,22.55204663,12.42927021,6.31467169,6.313084334,9.924290604,680064.9869,594676.2989,559183.3949
664,0.94,0.88,2.0,406.4383582,403.3559519,409.2595724,0.765870617,0.735604495,0.611481986,0.231266855,0.260780027,0.382651811,16.23896229,22.55204663,12.42927021,6.31467169,6.313084334,9.924290604,680064.9869,594676.2989,559183.3949,2.2,1.7,1.6,412.7643172,409.1546919,413.4413034,0.565648366,0.541762417,0.355546216,0.421384669,0.443348677,0.620194605,21.78471174,28.93608311,14.8335248,7.95867418,7.151371366,13.82603756,736187.5396,508512.9701,520959.3523
665,2.2,1.7,1.6,412.7643172,409.1546919,413.4413034,0.565648366,0.541762417,0.355546216,0.421384669,0.443348677,0.620194605,21.78471174,28.93608311,14.8335248,7.95867418,7.151371366,13.82603756,736187.5396,508512.9701,520959.3523,1.2,2.1,1.1,389.1149123,389.9808315,395.1769168,0.854575688,0.773202478,0.703824593,0.144480053,0.224631109,0.293185699,17.89890736,25.80703033,17.62810345,9.880351597,7.908122972,8.018555761,706684.5703,539101.4652,563201.221
666,1.2,2.1,1.1,389.1149123,389.9808315,395.1769168,0.854575688,0.773202478,0.703824593,0.144480053,0.224631109,0.293185699,17.89890736,25.80703033,17.62810345,9.880351597,7.908122972,8.018555761,706684.5703,539101.4652,563201.221,0.9,2.2,0.52,421.2470106,428.301907,432.8845002,0.531358987,0.362714718,0.1549319,0.449610201,0.600516315,0.780848217,25.71046067,28.86657068,10.85497394,8.052032497,3.156110006,17.65842818,709480.3326,504868.7932,555591.7595
667,0.9,2.2,0.52,421.2470106,428.301907,432.8845002,0.531358987,0.362714718,0.1549319,0.449610201,0.600516315,0.780848217,25.71046067,28.86657068,10.85497394,8.052032497,3.156110006,17.65842818,709480.3326,504868.7932,555591.7595,1.6,1.7,0.67,390.6231414,389.5422292,393.9780782,0.821221803,0.780440788,0.704901861,0.177319096,0.217452438,0.2920848,19.09357543,27.43411521,17.93681761,9.782499342,8.340539785,9.311076084,707683.4529,536974.0267,511113.077
668,1.6,1.7,0.67,390.6231414,389.5422292,393.9780782,0.821221803,0.780440788,0.704901861,0.177319096,0.217452438,0.2920848,19.09357543,27.43411521,17.93681761,9.782499342,8.340539785,9.311076084,707683.4529,536974.0267,511113.077,1.1,1.3,0.7,395.3075028,392.2433152,398.1697483,0.811141227,0.783020289,0.719638246,0.187137064,0.2147637,0.27734732,14.2100504,22.63208597,15.75007359,7.462979445,8.422035566,6.747070956,681516.9044,611667.7104,563335.6875
671,2.2,1.3,0.64,412.7384441,410.1460255,414.3893605,0.589852042,0.571969447,0.360938259,0.399327224,0.415891088,0.617375031,25.82169779,32.16448672,14.3417212,8.348398261,6.342788927,17.47329953,702628.779,525238.5026,573235.3213,0.92,2.1,1.5,423.9046174,420.6198077,426.1829399,0.538767199,0.43413029,0.247655137,0.444763887,0.538792859,0.709701525,16.36794377,23.25753529,11.87848204,5.212009209,6.889591523,11.15593456,712255.6487,544664.6137,543416.8297
672,0.92,2.1,1.5,423.9046174,420.6198077,426.1829399,0.538767199,0.43413029,0.247655137,0.444763887,0.538792859,0.709701525,16.36794377,23.25753529,11.87848204,5.212009209,6.889591523,11.15593456,712255.6487,544664.6137,543416.8297,0.5,1.4,2.2,441.3151716,446.2144183,456.4118994,0.413845139,0.232435841,0.10524799,0.541025519,0.676238057,0.767146568,10.77357457,14.15259751,7.780518909,4.526438684,3.379022943,6.247135884,712443.7242,539197.0608,606182.4425
673,0.5,1.4,2.2,441.3151716,446.2144183,456.4118994,0.413845139,0.232435841,0.10524799,0.541025519,0.676238057,0.767146568,10.77357457,14.15259751,7.780518909,4.526438684,3.379022943,6.247135884,712443.7242,539197.0608,606182.4425,2.4,2.0,1.9,412.214951,402.9608482,408.1049944,0.519833155,0.562966899,0.443437198,0.461803548,0.420922035,0.534412098,15.3483504,25.33788573,16.90484876,7.080667093,9.989535333,8.267683305,713260.1342,598977.1597,547379.6092
674,2.4,2.0,1.9,412.214951,402.9608482,408.1049944,0.519833155,0.562966899,0.443437198,0.461803548,0.420922035,0.534412098,15.3483504,25.33788573,16.90484876,7.080667093,9.989535333,8.267683305,713260.1342,598977.1597,547379.6092,2.4,2.1,2.3,417.0606032,416.6129755,420.8984054,0.481954385,0.426114977,0.230522499,0.496713501,0.54648388,0.725058217,23.67245395,29.73327834,14.27248824,8.514816603,6.060824385,15.15763735,709582.3732,555491.1878,535173.2619
675,2.4,2.1,2.3,417.0606032,416.6129755,420.8984054,0.481954385,0.426114977,0.230522499,0.496713501,0.54648388,0.725058217,23.67245395,29.73327834,14.27248824,8.514816603,6.060824385,15.15763735,709582.3732,555491.1878,535173.2619,0.96,1.6,2.4,441.9539009,428.2767543,434.3101131,0.349225796,0.360791262,0.179530855,0.602689033,0.588778154,0.741875893,13.98423665,21.41472116,10.48533624,3.269153391,7.430484515,10.71508325,710465.6422,507960.4676,542674.4928
677,0.52,2.1,1.1,413.5993931,413.9675308,418.4626615,0.726637579,0.581833927,0.360535718,0.268860941,0.407521072,0.619681974,22.23336272,28.8269241,12.06654597,5.801619465,6.593561375,16.43174326,680426.3981,512941.0131,544238.7109,2.5,0.99,1.5,426.1152581,421.2586244,427.2087726,0.36499301,0.399710606,0.230296885,0.589659506,0.55730428,0.705689022,16.43431238,21.5310874,11.9121859,7.004016795,5.096775016,9.430295584,683184.9219,543510.8278,538076.4726
678,2.5,0.99,1.5,426.1152581,421.2586244,427.2087726,0.36499301,0.399710606,0.230296885,0.589659506,0.55730428,0.705689022,16.43431238,21.5310874,11.9121859,7.004016795,5.096775016,9.430295584,683184.9219,543510.8278,538076.4726,2.4,1.6,1.4,407.1457574,405.6564812,412.1292799,0.581979368,0.553714547,0.431876023,0.405741951,0.432188333,0.548702213,16.47928702,22.64623553,15.03808552,9.020316419,6.166948511,7.458970601,733176.0083,541263.5597,615648.6197
679,2.4,1.6,1.4,407.1457574,405.6564812,412.1292799,0.581979368,0.553714547,0.431876023,0.405741951,0.432188333,0.548702213,16.47928702,22.64623553,15.03808552,9.020316419,6.166948511,7.458970601,733176.0083,541263.5597,615648.6197,1.5,0.65,1.3,435.0524427,434.8774095,440.2863006,0.400541752,0.383577839,0.165320046,0.564406005,0.577928028,0.7658132,23.81296479,27.13588842,9.857670788,6.873535736,3.322923633,16.93942905,732547.0982,588563.8775,616455.6591
680,1.5,0.65,1.3,435.0524427,434.8774095,440.2863006,0.400541752,0.383577839,0.165320046,0.564406005,0.577928028,0.7658132,23.81296479,27.13588842,9.857670788,6.873535736,3.322923633,16.93942905,732547.0982,588563.8775,616455.6591,2.1,1.8,2.0,416.7968782,420.0773657,424.3748513,0.509100382,0.422223675,0.207455777,0.472905347,0.552065961,0.747908364,27.28571309,31.13102706,12.88427981,9.396745202,3.84531397,17.88896789,688808.643,531582.2266,561891.7667
681,2.1,1.8,2.0,416.7968782,420.0773657,424.3748513,0.509100382,0.422223675,0.207455777,0.472905347,0.552065961,0.747908364,27.28571309,31.13102706,12.88427981,9.396745202,3.84531397,17.88896789,688808.643,531582.2266,561891.7667,1.6,1.3,2.2,434.3453629,414.084614,420.306476,0.372033128,0.495978872,0.326141277,0.582708162,0.471102563,0.623933272,13.69375103,23.34442896,13.1575301,3.706595279,9.650677934,9.987155747,696984.3212,504238.7229,610044.775
682,1.6,1.3,2.2,434.3453629,414.084614,420.306476,0.372033128,0.495978872,0.326141277,0.582708162,0.471102563,0.623933272,13.69375103,23.34442896,13.1575301,3.706595279,9.650677934,9.987155747,696984.3212,504238.7229,610044.775,1.9,0.76,1.6,419.124798,414.2018941,419.8314664,0.514887792,0.542095442,0.363834957,0.466220421,0.439963851,0.607612902,17.26405315,22.72722152,12.10500254,6.850112979,5.463168365,10.41394018,686377.8511,551299.8896,537363.4463
683,1.9,0.76,1.6,419.124798,414.2018941,419.8314664,0.514887792,0.542095442,0.363834957,0.466220421,0.439963851,0.607612902,17.26405315,22.72722152,12.10500254,6.850112979,5.463168365,10.41394018,686377.8511,551299.8896,537363.4463,1.9,2.5,0.87,407.1639881,402.5799684,407.4519699,0.634270001,0.588073265,0.443687799,0.357433027,0.401167208,0.540246127,18.67365853,28.15463158,16.80409862,7.545685031,9.480973055,11.1279735,711721.1271,544763.8347,576109.2381
684,1.9,2.5,0.87,407.1639881,402.5799684,407.4519699,0.634270001,0.588073265,0.443687799,0.357433027,0.401167208,0.540246127,18.67365853,28.15463158,16.80409862,7.545685031,9.480973055,11.1279735,711721.1271,544763.8347,576109.2381,1.2,1.8,1.5,398.4021451,396.1571977,399.8003591,0.814733683,0.758976325,0.611387615,0.183728887,0.238478361,0.383930218,25.39333235,33.94782503,15.82267875,7.623581095,8.554492677,17.76975126,694968.1245,500576.9158,519444.6481
685,1.2,1.8,1.5,398.4021451,396.1571977,399.8003591,0.814733683,0.758976325,0.611387615,0.183728887,0.238478361,0.383930218,25.39333235,33.94782503,15.82267875,7.623581095,8.554492677,17.76975126,694968.1245,500576.9158,519444.6481,0.73,1.2,1.2,432.2166129,414.2709608,421.7852261,0.509651213,0.545806751,0.406538745,0.46927164,0.435310836,0.566364841,9.800003248,17.7093332,11.07034162,3.291187974,7.909329951,6.508815273,699527.7555,527076.5077,558905.6699
687,1.2,1.5,2.4,431.033487,425.4597845,430.6574091,0.45441874,0.424052061,0.210526401,0.520191813,0.545453691,0.736975262,20.7859305,27.68815174,11.67316424,5.084962363,6.902221236,15.70096814,708666.2933,604175.8439,604434.3426,2.0,2.3,0.69,422.2240942,420.0588973,424.7311053,0.428363214,0.369633791,0.194296514,0.541585921,0.591224811,0.745851248,19.15900108,25.51805061,13.14818979,7.031686553,6.359049526,12.12731453,732677.7113,511850.8448,500747.3372
688,2.0,2.3,0.69,422.2240942,420.0588973,424.7311053,0.428363214,0.369633791,0.194296514,0.541585921,0.591224811,0.745851248,19.15900108,25.51805061,13.14818979,7.031686553,6.359049526,12.12731453,732677.7113,511850.8448,500747.3372,1.2,1.0,0.86,427.6196796,420.6212363,428.5916385,0.474851166,0.473787561,0.313797744,0.500055297,0.49997431,0.647605879,12.60021815,18.11677085,10.64507042,5.275021639,5.516552708,7.325196507,696821.8846,535783.1279,606471.4829
689,1.2,1.0,0.86,427.6196796,420.6212363,428.5916385,0.474851166,0.473787561,0.313797744,0.500055297,0.49997431,0.647605879,12.60021815,18.11677085,10.64507042,5.275021639,5.516552708,7.325196507,696821.8846,535783.1279,606471.4829,2.3,1.2,1.1,396.3107165,391.2592192,396.9191568,0.702827938,0.730877072,0.661702057,0.292175326,0.264725578,0.332493902,16.02321471,24.55336902,17.65614091,9.261226372,8.530154307,6.76198834,722613.5994,497695.843,583675.5153
690,2.3,1.2,1.1,396.3107165,391.2592192,396.9191568,0.702827938,0.730877072,0.661702057,0.292175326,0.264725578,0.332493902,16.02321471,24.55336902,17.65614091,9.261226372,8.530154307,6.76198834,722613.5994,497695.843,583675.5153,1.3,1.6,1.7,420.3890824,423.0041057,427.88894,0.551777864,0.450133018,0.232622484,0.433696777,0.527047793,0.727558994,23.62708367,27.99783987,11.80801036,7.754701797,4.370756205,15.87238187,728181.3116,570507.2263,574414.8438
691,1.3,1.6,1.7,420.3890824,423.0041057,427.88894,0.551777864,0.450133018,0.232622484,0.433696777,0.527047793,0.727558994,23.62708367,27.99783987,11.80801036,7.754701797,4.370756205,15.87238187,728181.3116,570507.2263,574414.8438,2.1,0.82,1.7,418.1035635,411.2674057,416.7735009,0.502454838,0.551317697,0.391185574,0.47688433,0.430377694,0.58096311,16.42235431,22.69099126,13.01701916,6.938067934,6.268636954,9.484286375,718649.144,550603.3667,524737.6984
693,0.67,0.74,2.1,392.2214833,390.7189113,396.9162311,0.89015449,0.862554481,0.814747228,0.109324336,0.136679621,0.184162688,14.64339128,21.27295383,14.1048285,7.615817427,6.629562552,7.027573855,701315.7178,566107.5386,553708.2487,1.9,2.5,1.9,402.1033595,403.9723965,408.2231532,0.69460909,0.592107555,0.438367244,0.300133393,0.398449105,0.547115159,21.70092431,28.63920982,16.4005172,9.702206058,6.93828551,11.99871825,723932.2071,601321.24,511310.7132
695,1.6,1.1,1.3,441.8701283,423.5722419,429.7919018,0.294626503,0.409362617,0.238619765,0.633783511,0.535498635,0.679368413,12.983815,20.69025572,11.51207054,3.985594234,7.706440723,8.998220763,732090.6924,535107.7922,540492.2077,2.3,0.65,2.2,397.1629959,393.6749434,398.1075533,0.75941259,0.782483728,0.667060841,0.237686212,0.214906785,0.328511204,24.98109844,33.03978485,17.32858259,9.577958976,8.058686407,15.40313947,684244.12,604631.7072,615091.8161
696,2.3,0.65,2.2,397.1629959,393.6749434,398.1075533,0.75941259,0.782483728,0.667060841,0.237686212,0.214906785,0.328511204,24.98109844,33.03978485,17.32858259,9.577958976,8.058686407,15.40313947,684244.12,604631.7072,615091.8161,2.3,2.0,1.8,422.9405692,416.9411724,421.2657022,0.442557181,0.441280405,0.234342798,0.530955547,0.530272017,0.717894858,24.46555545,32.97976023,14.92483181,6.764645241,8.514204775,17.70091021,720561.9513,593683.5695,599022.5881
697,2.3,2.0,1.8,422.9405692,416.9411724,421.2657022,0.442557181,0.441280405,0.234342798,0.530955547,0.530272017,0.717894858,24.46555545,32.97976023,14.92483181,6.764645241,8.514204775,17.70091021,720561.9513,593683.5695,599022.5881,1.4,1.1,2.4,401.1766588,399.9748219,405.090148,0.765074604,0.726367033,0.596649882,0.232135596,0.269950659,0.397334711,19.7810514,25.57497858,13.93596845,8.370257143,5.79392719,11.41079425,730943.166,493631.1696,549454.9909
698,1.4,1.1,2.4,401.1766588,399.9748219,405.090148,0.765074604,0.726367033,0.596649882,0.232135596,0.269950659,0.397334711,19.7810514,25.57497858,13.93596845,8.370257143,5.79392719,11.41079425,730943.166,493631.1696,549454.9909,2.2,0.5,0.65,414.2500653,414.1934986,418.4047889,0.580146218,0.578874067,0.358225304,0.408078654,0.40896653,0.61929586,24.963848,28.27707264,11.91819853,8.925736131,3.313224637,16.03811187,689234.1466,512096.7078,500148.8817
699,2.2,0.5,0.65,414.2500653,414.1934986,418.4047889,0.580146218,0.578874067,0.358225304,0.408078654,0.40896653,0.61929586,24.963848,28.27707264,11.91819853,8.925736131,3.313224637,16.03811187,689234.1466,512096.7078,500148.8817,2.2,0.88,1.7,414.5701863,406.0920248,412.6504698,0.506694704,0.581435799,0.461623868,0.472745408,0.401968138,0.515328573,13.91394107,20.90983933,13.80350336,6.946945019,6.995898262,6.966996052,692033.9033,557300.4469,575968.3291
700,2.2,0.88,1.7,414.5701863,406.0920248,412.6504698,0.506694704,0.581435799,0.461623868,0.472745408,0.401968138,0.515328573,13.91394107,20.90983933,13.80350336,6.946945019,6.995898262,6.966996052,692033.9033,557300.4469,575968.3291,1.9,1.8,1.4,418.1592761,407.423337,412.1931424,0.521733679,0.551274428,0.379522479,0.460712396,0.432219949,0.594537173,17.99531255,27.74560064,15.13785215,5.634774812,9.750288089,12.36053774,719279.8043,496307.6693,555834.0159
701,1.9,1.8,1.4,418.1592761,407.423337,412.1931424,0.521733679,0.551274428,0.379522479,0.460712396,0.432219949,0.594537173,17.99531255,27.74560064,15.13785215,5.634774812,9.750288089,12.36053774,719279.8043,496307.6693,555834.0159,1.8,1.6,0.8,430.2221508,422.0030159,427.3691467,0.394686819,0.409574639,0.220591122,0.568490314,0.552953894,0.720098269,18.61388085,26.24245192,13.00785422,5.638785073,7.628571065,12.97509578,739396.2054,607072.8446,591446.0514
702,1.8,1.6,0.8,430.2221508,422.0030159,427.3691467,0.394686819,0.409574639,0.220591122,0.568490314,0.552953894,0.720098269,18.61388085,26.24245192,13.00785422,5.638785073,7.628571065,12.97509578,739396.2054,607072.8446,591446.0514,1.4,2.1,1.6,428.2145325,428.8320134,433.188611,0.401437928,0.31688665,0.130659458,0.563474801,0.633269054,0.786615156,22.70851697,27.78218269,11.11281704,6.366001625,5.073665723,16.34251534,693827.0151,528399.3146,508350.6108
704,1.6,1.9,1.2,449.0832696,430.3289767,436.4765545,0.219235235,0.304070582,0.143748772,0.675130184,0.607169171,0.725230694,14.10103491,22.8747943,11.84199452,3.284564532,8.773759391,10.81647038,720332.6106,586567.5293,590628.4709,1.3,0.85,0.87,425.5337204,414.0004392,418.8998292,0.554782568,0.602536684,0.393856811,0.430729192,0.384617058,0.582835723,19.90493901,28.60673425,12.65630346,4.267261757,8.701795244,15.63767725,707422.4295,606980.2046,588653.0697
706,1.8,1.9,1.6,440.4537357,422.4761859,428.5993991,0.279627933,0.366917063,0.200067438,0.646194484,0.572016004,0.709783299,14.4275415,23.63401226,12.97237516,3.974956106,9.206470762,10.45258539,734717.3268,523493.7444,607811.2998,1.7,2.0,1.5,414.7508236,406.2046052,411.4219119,0.576249976,0.570408632,0.409056893,0.41130518,0.416242851,0.57030469,17.72034833,27.32017713,15.4008317,6.034715553,9.599828799,11.68563277,715322.9923,527324.3199,598650.4156
707,1.7,2.0,1.5,414.7508236,406.2046052,411.4219119,0.576249976,0.570408632,0.409056893,0.41130518,0.416242851,0.57030469,17.72034833,27.32017713,15.4008317,6.034715553,9.599828799,11.68563277,715322.9923,527324.3199,598650.4156,0.85,1.1,2.0,420.2689587,408.2667074,414.7432339,0.626793678,0.640745877,0.508117227,0.363693414,0.350038621,0.478048314,12.12280344,20.42824016,12.25744895,4.11222383,8.305436711,8.010579614,681009.4686,618558.7264,555678.3744
708,0.85,1.1,2.0,420.2689587,408.2667074,414.7432339,0.626793678,0.640745877,0.508117227,0.363693414,0.350038621,0.478048314,12.12280344,20.42824016,12.25744895,4.11222383,8.305436711,8.010579614,681009.4686,618558.7264,555678.3744,1.6,2.0,1.0,425.0053843,428.5702236,433.9241023,0.427855264,0.318986554,0.136868486,0.541073486,0.633718185,0.786277787,22.98623904,26.82891849,11.39729769,7.857199047,3.842679446,15.12904,726464.8064,500040.7364,603282.8952
709,1.6,2.0,1.0,425.0053843,428.5702236,433.9241023,0.427855264,0.318986554,0.136868486,0.541073486,0.633718185,0.786277787,22.98623904,26.82891849,11.39729769,7.857199047,3.842679446,15.12904,726464.8064,500040.7364,603282.8952,0.93,2.4,1.4,418.6518876,423.9639548,428.3331021,0.5586919,0.395114741,0.182843161,0.425759872,0.574095542,0.763666582,24.52688071,28.69518643,11.46273162,7.632317169,4.168305718,16.89456354,698769.0634,491015.4132,526568.5899
710,0.93,2.4,1.4,418.6518876,423.9639548,428.3331021,0.5586919,0.395114741,0.182843161,0.425759872,0.574095542,0.763666582,24.52688071,28.69518643,11.46273162,7.632317169,4.168305718,16.89456354,698769.0634,491015.4132,526568.5899,0.82,0.69,2.3,398.126266,398.9768363,403.9897474,0.857618052,0.817178315,0.714412996,0.141478444,0.181428191,0.283175269,19.43440095,23.87578414,12.29374367,8.079459304,4.441383196,11.35494164,718892.6791,542724.6841,502685.5517
711,0.82,0.69,2.3,398.126266,398.9768363,403.9897474,0.857618052,0.817178315,0.714412996,0.141478444,0.181428191,0.283175269,19.43440095,23.87578414,12.29374367,8.079459304,4.441383196,11.35494164,718892.6791,542724.6841,502685.5517,1.0,1.2,0.97,422.0833825,425.6618487,430.1333129,0.591046517,0.492389139,0.252227975,0.397704506,0.489822554,0.714062384,25.40965725,28.95776709,10.69751387,7.507448207,3.548109845,17.90220904,714506.7261,607882.875,543831.2377
713,0.91,0.67,0.91,446.3370769,431.2701179,440.1690289,0.348893154,0.41940097,0.252630217,0.59617189,0.533706745,0.678188011,10.62567624,16.15635718,9.187560821,3.793522941,5.530680945,6.832153298,730701.198,557938.9878,603850.8049,1.3,0.61,0.76,407.0515276,404.1877985,411.4299205,0.701465515,0.70182998,0.585053764,0.293295795,0.292814338,0.406828701,14.88595767,19.84589599,11.90328783,7.099086924,4.959938317,7.786870751,689779.4556,508025.5294,603650.8119
714,1.3,0.61,0.76,407.0515276,404.1877985,411.4299205,0.701465515,0.70182998,0.585053764,0.293295795,0.292814338,0.406828701,14.88595767,19.84589599,11.90328783,7.099086924,4.959938317,7.786870751,689779.4556,508025.5294,603650.8119,1.6,0.96,1.6,403.2202741,399.4112361,403.0370834,0.755962042,0.750456449,0.59080125,0.241097661,0.246377839,0.403210347,25.36899825,33.12606459,14.78224826,7.3848646,7.757066336,17.98413365,698413.1229,554140.3966,504461.318
715,1.6,0.96,1.6,403.2202741,399.4112361,403.0370834,0.755962042,0.750456449,0.59080125,0.241097661,0.246377839,0.403210347,25.36899825,33.12606459,14.78224826,7.3848646,7.757066336,17.98413365,698413.1229,554140.3966,504461.318,1.7,1.8,1.8,401.9816139,400.5596495,405.0093761,0.711730907,0.660391859,0.529630849,0.283720489,0.333325838,0.460819937,18.80333341,26.48887008,15.6931338,8.219278236,7.685536666,10.58405517,689739.4596,611667.2572,495046.1815
716,1.7,1.8,1.8,401.9816139,400.5596495,405.0093761,0.711730907,0.660391859,0.529630849,0.283720489,0.333325838,0.460819937,18.80333341,26.48887008,15.6931338,8.219278236,7.685536666,10.58405517,689739.4596,611667.2572,495046.1815,2.2,1.3,1.0,414.0874419,410.4143173,414.2533591,0.56298472,0.554639351,0.346669482,0.42405716,0.431357771,0.628837901,23.93392887,30.46871455,13.93860114,7.727935334,6.534785679,16.20599354,710753.0747,495766.0917,491278.9332
718,2.4,0.87,2.2,436.715619,433.3583282,438.562016,0.283311898,0.306964983,0.127236159,0.6468267,0.623836062,0.761229357,21.30393076,25.64178488,10.80156066,6.754691326,4.33785412,14.54923944,720881.1706,577750.9648,560459.5756,0.61,0.76,1.9,399.2879697,395.4177571,399.1797962,0.889856282,0.866247445,0.765989564,0.109645609,0.1330385,0.232588383,23.2107624,31.29291936,13.52690552,5.793101771,8.082156958,17.41766063,723515.4801,580721.3345,494445.746
