instance,V1_init,V2_init,V3_init,T1_init,T2_init,T3_init,xA1_init,xA2_init,xA3_init,xB1_init,xB2_init,xB3_init,F1_init,F2_init,F3_init,Ff1_init,Ff2_init,FR_init,Q1_init,Q2_init,Q3_init,V1_sp,V2_sp,V3_sp,T1_sp,T2_sp,T3_sp,xA1_sp,xA2_sp,xA3_sp,xB1_sp,xB2_sp,xB3_sp,F1_sp,F2_sp,F3_sp,Ff1_sp,Ff2_sp,FR_sp,Q1_sp,Q2_sp,Q3_sp
1631,2.4,0.54,0.64,396.9375294,390.4188184,395.3319445,0.692536612,0.762448745,0.697188809,0.301958603,0.233478727,0.297356628,15.96267879,24.19023392,17.12850088,9.0394111,8.227555137,6.923267687,737291.7315,502768.4881,499168.4836,1.1,2.3,0.57,392.0032606,392.3971174,397.6693085,0.847268589,0.754037919,0.670290559,0.151660358,0.243310598,0.325917493,18.61595262,27.07884938,17.65378824,9.375696597,8.462896762,9.240256018,734663.2092,565196.9544,599612.4499
1634,1.6,0.81,1.3,423.0565666,411.9790721,416.5194226,0.537748044,0.597293816,0.395484042,0.446073139,0.388867488,0.580041271,19.91370556,28.33688006,13.04759407,4.924209486,8.423174505,14.98949607,722701.8507,561228.9973,540368.6945,0.79,0.72,0.89,400.4714792,400.9396796,407.910582,0.822220267,0.777089631,0.692603059,0.176233114,0.220604686,0.30398702,14.11204348,18.91274078,11.8513728,7.189133695,4.800697304,6.922909785,703256.1354,581353.5988,553723.2535
1635,0.79,0.72,0.89,400.4714792,400.9396796,407.910582,0.822220267,0.777089631,0.692603059,0.176233114,0.220604686,0.30398702,14.11204348,18.91274078,11.8513728,7.189133695,4.800697304,6.922909785,703256.1354,581353.5988,553723.2535,0.82,1.6,1.4,411.5079481,408.4591203,412.7826428,0.741857226,0.666481699,0.464202082,0.254700075,0.327674032,0.524627428,23.12904634,30.75897759,12.97384607,5.692642885,7.629931251,17.43640346,694108.6909,548196.9429,558546.8911
1636,0.82,1.6,1.4,411.5079481,408.4591203,412.7826428,0.741857226,0.666481699,0.464202082,0.254700075,0.327674032,0.524627428,23.12904634,30.75897759,12.97384607,5.692642885,7.629931251,17.43640346,694108.6909,548196.9429,558546.8911,1.7,2.4,1.2,392.5257213,390.9903563,395.6376078,0.805771832,0.745669947,0.643930556,0.192487266,0.251445555,0.351696143,21.79340631,31.29973747,18.91098207,9.647567677,9.506331168,12.14583863,682459.4374,498519.1725,610922.0262
1637,1.7,2.4,1.2,392.5257213,390.9903563,395.6376078,0.805771832,0.745669947,0.643930556,0.192487266,0.251445555,0.351696143,21.79340631,31.29973747,18.91098207,9.647567677,9.506331168,12.14583863,682459.4374,498519.1725,610922.0262,2.4,1.7,0.53,415.1830054,403.8561533,409.7600747,0.4911982,0.557890717,0.430001658,0.486759708,0.424045927,0.544687211,15.29395186,24.89463645,16.15129617,6.722049629,9.60068459,8.571902235,713361.2668,515347.7395,617301.7635
1638,2.4,1.7,0.53,415.1830054,403.8561533,409.7600747,0.4911982,0.557890717,0.430001658,0.486759708,0.424045927,0.544687211,15.29395186,24.89463645,16.15129617,6.722049629,9.60068459,8.571902235,713361.2668,515347.7395,617301.7635,0.68,1.7,0.83,400.8711383,400.0661633,403.9160321,0.846410789,0.760757964,0.615881027,0.152499898,0.23669662,0.379468317,22.80434165,30.60124822,14.40980394,6.930376675,7.796906567,15.87396498,716882.8217,614824.8212,494805.3212
1639,0.68,1.7,0.83,400.8711383,400.0661633,403.9160321,0.846410789,0.760757964,0.615881027,0.152499898,0.23669662,0.379468317,22.80434165,30.60124822,14.40980394,6.930376675,7.796906567,15.87396498,716882.8217,614824.8212,494805.3212,1.5,2.4,1.2,396.4810367,395.2847774,399.7261786,0.788559092,0.716152999,0.598632852,0.209288152,0.280043392,0.395488912,21.36861809,30.82414387,18.06415845,8.858828468,9.455525776,12.50978962,703131.5326,607444.8214,574989.7816
1640,1.5,2.4,1.2,396.4810367,395.2847774,399.7261786,0.788559092,0.716152999,0.598632852,0.209288152,0.280043392,0.395488912,21.36861809,30.82414387,18.06415845,8.858828468,9.455525776,12.50978962,703131.5326,607444.8214,574989.7816,2.5,1.2,2.0,409.9481545,406.9194332,413.315632,0.528598617,0.543620642,0.431530244,0.453776316,0.43924774,0.545575639,14.59245786,20.50913388,14.18086738,8.388275023,5.91667601,6.204182842,720134.036,568976.2056,550973.2786
1641,2.5,1.2,2.0,409.9481545,406.9194332,413.315632,0.528598617,0.543620642,0.431530244,0.453776316,0.43924774,0.545575639,14.59245786,20.50913388,14.18086738,8.388275023,5.91667601,6.204182842,720134.036,568976.2056,550973.2786,1.7,0.68,1.9,416.7948709,406.0747167,412.926535,0.543695236,0.622584585,0.494592472,0.43973005,0.364383077,0.486394738,13.75307214,20.76491013,12.91040282,6.052574777,7.011837994,7.700497363,716841.5624,494454.322,597568.3329
1642,1.7,0.68,1.9,416.7948709,406.0747167,412.926535,0.543695236,0.622584585,0.494592472,0.43973005,0.364383077,0.486394738,13.75307214,20.76491013,12.91040282,6.052574777,7.011837994,7.700497363,716841.5624,494454.322,597568.3329,2.3,0.66,1.1,415.9945496,403.7146786,407.911987,0.537281389,0.640468206,0.473134022,0.446228047,0.347252892,0.506473298,19.28677897,28.79876951,14.93558647,5.695423051,9.511990536,13.59135592,683517.97,541366.0582,507683.7168
1643,2.3,0.66,1.1,415.9945496,403.7146786,407.911987,0.537281389,0.640468206,0.473134022,0.446228047,0.347252892,0.506473298,19.28677897,28.79876951,14.93558647,5.695423051,9.511990536,13.59135592,683517.97,541366.0582,507683.7168,1.6,0.92,1.5,430.0364106,425.7360318,430.5919083,0.445545114,0.448472264,0.22649693,0.527449583,0.523190117,0.723444457,22.50460964,28.09171361,11.48900882,6.227448078,5.587103969,16.27716156,736467.6572,615618.5112,572922.5126
1644,1.6,0.92,1.5,430.0364106,425.7360318,430.5919083,0.445545114,0.448472264,0.22649693,0.527449583,0.523190117,0.723444457,22.50460964,28.09171361,11.48900882,6.227448078,5.587103969,16.27716156,736467.6572,615618.5112,572922.5126,0.87,1.7,1.2,410.0604775,410.9447042,416.1987672,0.734889076,0.621786914,0.433556994,0.26121064,0.370221917,0.552533943,20.92419409,26.95224728,12.91057859,7.157852236,6.028053192,13.76634185,712182.0716,586359.3529,594756.361
1645,0.87,1.7,1.2,410.0604775,410.9447042,416.1987672,0.734889076,0.621786914,0.433556994,0.26121064,0.370221917,0.552533943,20.92419409,26.95224728,12.91057859,7.157852236,6.028053192,13.76634185,712182.0716,586359.3529,594756.361,1.8,1.7,2.4,409.3990779,405.1362503,409.9407863,0.637667485,0.613165368,0.453302707,0.354232242,0.377370249,0.531660788,19.76985202,28.12078485,15.44064457,7.338341946,8.35093283,12.43151007,698001.8221,618146.1092,567438.9762
1646,1.8,1.7,2.4,409.3990779,405.1362503,409.9407863,0.637667485,0.613165368,0.453302707,0.354232242,0.377370249,0.531660788,19.76985202,28.12078485,15.44064457,7.338341946,8.35093283,12.43151007,698001.8221,618146.1092,567438.9762,2.4,2.0,2.3,415.0301876,416.7491582,422.7771218,0.483603397,0.404072996,0.244868512,0.494076971,0.565054005,0.710302798,18.2950682,23.16230095,13.47691008,8.799586954,4.867232751,9.495481248,713226.0537,521547.4516,586417.0366
1647,2.4,2.0,2.3,415.0301876,416.7491582,422.7771218,0.483603397,0.404072996,0.244868512,0.494076971,0.565054005,0.710302798,18.2950682,23.16230095,13.47691008,8.799586954,4.867232751,9.495481248,713226.0537,521547.4516,586417.0366,2.5,1.0,1.9,428.4341314,410.0569606,416.1006423,0.333345057,0.513916011,0.392478694,0.607316475,0.447651442,0.555760837,12.28769428,21.35478455,14.51029203,5.577407496,9.067090273,6.710286786,728239.7085,607867.4268,542078.1326
1648,2.5,1.0,1.9,428.4341314,410.0569606,416.1006423,0.333345057,0.513916011,0.392478694,0.607316475,0.447651442,0.555760837,12.28769428,21.35478455,14.51029203,5.577407496,9.067090273,6.710286786,728239.7085,607867.4268,542078.1326,1.0,1.6,1.3,399.5042088,406.3942096,412.3466638,0.790516347,0.64335503,0.515740464,0.207143854,0.350003111,0.474406059,16.80955176,20.64309471,12.59959984,8.923772477,3.833542947,7.885779282,701243.9494,585845.6028,516083.4842
1649,1.0,1.6,1.3,399.5042088,406.3942096,412.3466638,0.790516347,0.64335503,0.515740464,0.207143854,0.350003111,0.474406059,16.80955176,20.64309471,12.59959984,8.923772477,3.833542947,7.885779282,701243.9494,585845.6028,516083.4842,0.6,0.7,2.5,413.1532204,406.8255975,413.4269545,0.77195586,0.743791731,0.615455902,0.225262754,0.252718762,0.378724735,14.16306546,20.30875055,10.80383197,4.844517831,6.145685087,9.318547627,714386.7734,518984.46,563076.1775
1650,0.6,0.7,2.5,413.1532204,406.8255975,413.4269545,0.77195586,0.743791731,0.615455902,0.225262754,0.252718762,0.378724735,14.16306546,20.30875055,10.80383197,4.844517831,6.145685087,9.318547627,714386.7734,518984.46,563076.1775,2.4,1.7,0.79,405.0888441,399.1618964,403.6707801,0.645958787,0.651880325,0.499743047,0.346555032,0.340556063,0.488094565,22.13679761,31.59803683,17.25411496,8.074129109,9.461239224,14.0626685,693238.7029,497166.992,598379.1304
1651,2.4,1.7,0.79,405.0888441,399.1618964,403.6707801,0.645958787,0.651880325,0.499743047,0.346555032,0.340556063,0.488094565,22.13679761,31.59803683,17.25411496,8.074129109,9.461239224,14.0626685,693238.7029,497166.992,598379.1304,1.4,1.4,1.8,439.9683079,424.0858083,429.4803074,0.336416742,0.409973176,0.215835342,0.61165777,0.545124255,0.712170827,15.90790585,24.62058891,11.86542089,3.402839165,8.712683063,12.50506668,683363.7848,597622.0967,557839.0894
1652,1.4,1.4,1.8,439.9683079,424.0858083,429.4803074,0.336416742,0.409973176,0.215835342,0.61165777,0.545124255,0.712170827,15.90790585,24.62058891,11.86542089,3.402839165,8.712683063,12.50506668,683363.7848,597622.0967,557839.0894,2.0,1.3,0.8,410.443505,409.0425825,413.6782533,0.609341874,0.581015995,0.411171501,0.380722389,0.407378056,0.57031684,20.11690091,26.15993885,14.11612503,8.309240299,6.043037945,11.80766061,719588.5435,609719.7054,509327.8672
1653,2.0,1.3,0.8,410.443505,409.0425825,413.6782533,0.609341874,0.581015995,0.411171501,0.380722389,0.407378056,0.57031684,20.11690091,26.15993885,14.11612503,8.309240299,6.043037945,11.80766061,719588.5435,609719.7054,509327.8672,0.58,2.3,1.7,400.2439961,404.7983757,409.4613985,0.836947251,0.677533627,0.502620596,0.161546693,0.31714713,0.487926949,23.88475338,29.08712352,13.83052136,8.927300281,5.20237014,14.95745309,719657.4129,513978.9035,569661.5513
1656,0.94,1.2,0.63,403.7546825,403.184647,410.489102,0.768220345,0.698413997,0.599992429,0.228906706,0.296868583,0.393303398,13.97959296,19.96077665,13.02441876,7.179242096,5.981183683,6.800350868,738118.7912,598110.8682,612370.8915,1.1,1.1,1.9,395.5850275,393.9276163,398.2194301,0.851021218,0.816695268,0.710165996,0.14801633,0.181909869,0.287379849,23.05930077,30.18985511,15.20788773,8.371097464,7.130554337,14.68820331,726576.8302,527315.2016,544190.7093
1657,1.1,1.1,1.9,395.5850275,393.9276163,398.2194301,0.851021218,0.816695268,0.710165996,0.14801633,0.181909869,0.287379849,23.05930077,30.18985511,15.20788773,8.371097464,7.130554337,14.68820331,726576.8302,527315.2016,544190.7093,1.7,1.9,0.93,407.7652589,403.5016476,408.1017139,0.667769005,0.630119615,0.461126672,0.325882356,0.361851347,0.525574481,21.41131109,30.09385808,15.61838187,7.219667744,8.682546997,14.19164334,690296.0743,542574.2338,581423.0765
1658,1.7,1.9,0.93,407.7652589,403.5016476,408.1017139,0.667769005,0.630119615,0.461126672,0.325882356,0.361851347,0.525574481,21.41131109,30.09385808,15.61838187,7.219667744,8.682546997,14.19164334,690296.0743,542574.2338,581423.0765,2.3,1.9,1.4,396.9732353,393.6868828,397.7025567,0.737447699,0.717984697,0.596682693,0.259042274,0.277946348,0.396933138,23.11327499,32.71300948,18.79266832,9.465881701,9.599734483,13.64739329,704887.2781,536823.6389,551729.8448
1659,2.3,1.9,1.4,396.9732353,393.6868828,397.7025567,0.737447699,0.717984697,0.596682693,0.259042274,0.277946348,0.396933138,23.11327499,32.71300948,18.79266832,9.465881701,9.599734483,13.64739329,704887.2781,536823.6389,551729.8448,1.8,1.4,1.9,404.0512863,402.3576504,406.5237605,0.726973539,0.690977038,0.515288035,0.269189019,0.304128644,0.475836177,26.56003847,33.53526258,15.55002355,8.927451195,6.975224104,17.63258728,737311.4668,545319.7543,586794.4793
1660,1.8,1.4,1.9,404.0512863,402.3576504,406.5237605,0.726973539,0.690977038,0.515288035,0.269189019,0.304128644,0.475836177,26.56003847,33.53526258,15.55002355,8.927451195,6.975224104,17.63258728,737311.4668,545319.7543,586794.4793,1.6,1.8,1.2,433.2663402,422.7250186,427.5874982,0.360824333,0.382583298,0.198588984,0.5949537,0.572972056,0.73194916,16.74642086,24.7082968,12.27697187,4.558847398,7.961875937,12.18757346,710206.8319,554446.4996,504605.3891
1661,1.6,1.8,1.2,433.2663402,422.7250186,427.5874982,0.360824333,0.382583298,0.198588984,0.5949537,0.572972056,0.73194916,16.74642086,24.7082968,12.27697187,4.558847398,7.961875937,12.18757346,710206.8319,554446.4996,504605.3891,0.98,1.9,1.8,399.8978226,403.3170427,407.5628563,0.817803402,0.706914276,0.537352131,0.18058052,0.28908953,0.455378642,26.16257361,31.53812466,14.65435495,9.609858202,5.375551054,16.55271541,715616.7872,608267.391,562397.4762
1662,0.98,1.9,1.8,399.8978226,403.3170427,407.5628563,0.817803402,0.706914276,0.537352131,0.18058052,0.28908953,0.455378642,26.16257361,31.53812466,14.65435495,9.609858202,5.375551054,16.55271541,715616.7872,608267.391,562397.4762,0.65,1.7,2.3,415.1911943,418.6428096,423.1339029,0.704169454,0.563661372,0.328398063,0.290482265,0.424668865,0.649218282,25.15536477,29.68896551,11.53567239,7.358018573,4.533600741,17.79734619,739154.4878,534218.5491,560024.3198
1664,0.88,1.2,0.83,399.6392299,398.2756083,402.9107595,0.838756963,0.785499983,0.664937108,0.160065502,0.212502654,0.331579078,20.92925056,27.85999641,14.09081409,7.430052204,6.930745851,13.49919836,717021.5386,578993.8941,542368.2371,0.95,1.1,0.83,405.1485453,401.6511175,406.0443304,0.801486568,0.764796132,0.613110663,0.196659246,0.232627244,0.382019811,22.93892916,30.56696434,13.73448766,6.436501043,7.628035176,16.50242812,722280.4121,577982.4553,564006.1676
1665,0.95,1.1,0.83,405.1485453,401.6511175,406.0443304,0.801486568,0.764796132,0.613110663,0.196659246,0.232627244,0.382019811,22.93892916,30.56696434,13.73448766,6.436501043,7.628035176,16.50242812,722280.4121,577982.4553,564006.1676,2.2,1.6,0.81,420.4819373,423.969971,429.1226984,0.448113843,0.368817025,0.182027358,0.52512681,0.594788804,0.759949233,22.21264275,25.86470503,12.20285784,8.81867492,3.652062276,13.39396783,704978.2162,571938.8446,559749.931
1666,2.2,1.6,0.81,420.4819373,423.969971,429.1226984,0.448113843,0.368817025,0.182027358,0.52512681,0.594788804,0.759949233,22.21264275,25.86470503,12.20285784,8.81867492,3.652062276,13.39396783,704978.2162,571938.8446,559749.931,1.3,1.8,0.96,397.3585483,398.2318419,403.3463035,0.801469132,0.720691429,0.592653798,0.196645791,0.275717894,0.401558903,21.38860509,27.99893453,15.518782,9.153161439,6.610329439,12.23544365,692412.316,554826.8442,601437.5895
1667,1.3,1.8,0.96,397.3585483,398.2318419,403.3463035,0.801469132,0.720691429,0.592653798,0.196645791,0.275717894,0.401558903,21.38860509,27.99893453,15.518782,9.153161439,6.610329439,12.23544365,692412.316,554826.8442,601437.5895,1.1,0.64,1.6,395.4745752,394.1131014,399.3767098,0.844687,0.832906432,0.751829409,0.154222432,0.165847093,0.246158456,19.11432426,25.27278983,14.28459992,8.341589052,6.158465572,10.7727352,708569.5831,584296.7432,558709.4906
1668,1.1,0.64,1.6,395.4745752,394.1131014,399.3767098,0.844687,0.832906432,0.751829409,0.154222432,0.165847093,0.246158456,19.11432426,25.27278983,14.28459992,8.341589052,6.158465572,10.7727352,708569.5831,584296.7432,558709.4906,0.71,2.5,0.75,409.6251626,413.3493334,419.6885635,0.716093205,0.516610954,0.351666334,0.27850758,0.467170638,0.623723013,16.36565054,22.40023179,12.74561422,6.900339203,6.034581243,9.465311342,699575.7275,542433.9196,596401.3157
1670,1.8,1.8,1.6,437.5190708,433.7144586,440.5475135,0.265699455,0.241134488,0.111087424,0.652158493,0.664324547,0.756891527,13.54317137,18.52557007,10.271658,5.451100722,4.982398694,8.092070652,694860.7156,531566.0034,531682.05,1.5,1.9,1.0,418.2951198,413.3229063,418.571366,0.561815871,0.518585235,0.3347095,0.424567693,0.464207384,0.637766474,19.05579434,27.13174052,14.17608139,6.354167742,8.075946181,12.7016266,727074.0557,611998.8642,598078.6529
1671,1.5,1.9,1.0,418.2951198,413.3229063,418.571366,0.561815871,0.518585235,0.3347095,0.424567693,0.464207384,0.637766474,19.05579434,27.13174052,14.17608139,6.354167742,8.075946181,12.7016266,727074.0557,611998.8642,598078.6529,1.2,0.63,0.64,390.7114548,387.9544255,393.1737837,0.850884447,0.858698224,0.811298344,0.148115242,0.140356482,0.187371034,16.44164243,24.42095951,16.40472446,8.582588457,7.979317078,7.859053972,703113.1123,608083.3284,535339.2809
1673,2.4,2.2,2.4,431.3961247,428.5108813,432.8520464,0.29881122,0.279131365,0.11518943,0.639799767,0.650854084,0.775623243,21.94732249,28.17044074,12.48260001,6.567086481,6.223118252,15.38023601,697474.6976,602930.9821,513742.7274,2.2,1.2,2.3,441.2342265,433.5192584,438.252828,0.243318178,0.286951037,0.112601056,0.669468585,0.629834279,0.753565516,20.42952078,26.22797897,10.6921363,5.198302467,5.798458197,15.23121831,704207.0619,529212.0273,521487.3724
1674,2.2,1.2,2.3,441.2342265,433.5192584,438.252828,0.243318178,0.286951037,0.112601056,0.669468585,0.629834279,0.753565516,20.42952078,26.22797897,10.6921363,5.198302467,5.798458197,15.23121831,704207.0619,529212.0273,521487.3724,0.83,2.2,2.4,425.3167533,423.5190276,427.9148406,0.527126028,0.416483045,0.206043374,0.455489003,0.554453399,0.744306629,20.5777861,27.33452616,11.63970378,5.190705335,6.756740059,15.38708077,719383.8185,546306.7342,504656.5606
1675,0.83,2.2,2.4,425.3167533,423.5190276,427.9148406,0.527126028,0.416483045,0.206043374,0.455489003,0.554453399,0.744306629,20.5777861,27.33452616,11.63970378,5.190705335,6.756740059,15.38708077,719383.8185,546306.7342,504656.5606,0.75,2.1,1.9,396.6229476,399.3622411,403.2008636,0.857328513,0.741041606,0.597168329,0.141687346,0.255939312,0.39752749,24.25825631,30.64456369,15.15540901,9.07281055,6.386307372,15.18544576,729038.4469,596552.3886,494055.8425
1676,0.75,2.1,1.9,396.6229476,399.3622411,403.2008636,0.857328513,0.741041606,0.597168329,0.141687346,0.255939312,0.39752749,24.25825631,30.64456369,15.15540901,9.07281055,6.386307372,15.18544576,729038.4469,596552.3886,494055.8425,0.86,2.0,2.3,393.9055961,400.2649598,405.6907758,0.845207633,0.690208978,0.587722446,0.15356894,0.305096879,0.405566932,16.88948799,21.69453859,14.03085443,9.376072152,4.805050597,7.513415837,712162.1529,578599.4009,494384.4316
1677,0.86,2.0,2.3,393.9055961,400.2649598,405.6907758,0.845207633,0.690208978,0.587722446,0.15356894,0.305096879,0.405566932,16.88948799,21.69453859,14.03085443,9.376072152,4.805050597,7.513415837,712162.1529,578599.4009,494384.4316,0.7,2.1,1.4,405.5010915,412.4264397,417.0281517,0.781678793,0.615850059,0.401503847,0.21549104,0.375931248,0.583093159,27.4503955,31.19832013,13.17922065,9.784611691,3.747924633,17.6657838,715838.603,599925.9854,602977.3749
1678,0.7,2.1,1.4,405.5010915,412.4264397,417.0281517,0.781678793,0.615850059,0.401503847,0.21549104,0.375931248,0.583093159,27.4503955,31.19832013,13.17922065,9.784611691,3.747924633,17.6657838,715838.603,599925.9854,602977.3749,0.8,0.68,2.1,394.4235389,395.7535381,399.7745364,0.89699942,0.862686127,0.75471834,0.102575803,0.13661882,0.243855597,27.12300868,31.05339242,12.87292738,9.299023351,3.930383739,17.82398533,691325.0316,508465.2422,524435.5857
1679,0.8,0.68,2.1,394.4235389,395.7535381,399.7745364,0.89699942,0.862686127,0.75471834,0.102575803,0.13661882,0.243855597,27.12300868,31.05339242,12.87292738,9.299023351,3.930383739,17.82398533,691325.0316,508465.2422,524435.5857,0.5,2.3,1.7,405.6587313,402.6995158,406.7101504,0.826730659,0.716255676,0.544431539,0.171764557,0.279806179,0.448245811,23.31835675,33.15280236,14.96451164,5.486699173,9.834445613,17.83165757,739962.4328,594039.03,558448.8258
1680,0.5,2.3,1.7,405.6587313,402.6995158,406.7101504,0.826730659,0.716255676,0.544431539,0.171764557,0.279806179,0.448245811,23.31835675,33.15280236,14.96451164,5.486699173,9.834445613,17.83165757,739962.4328,594039.03,558448.8258,1.1,1.7,1.7,404.8022077,405.7480786,411.1122527,0.751870397,0.653102134,0.490245924,0.244881577,0.340621074,0.499309019,20.19108813,26.10663287,13.56716698,7.897494124,5.915544738,12.29359401,694150.182,542646.9412,588170.5307
1681,1.1,1.7,1.7,404.8022077,405.7480786,411.1122527,0.751870397,0.653102134,0.490245924,0.244881577,0.340621074,0.499309019,20.19108813,26.10663287,13.56716698,7.897494124,5.915544738,12.29359401,694150.182,542646.9412,588170.5307,2.0,0.97,2.2,393.9891689,391.3533011,395.261372,0.791552689,0.79111323,0.690171518,0.206393863,0.206772881,0.306396441,23.03516377,30.74850484,17.12705245,9.680798677,7.713341073,13.35436509,718615.8681,514996.3003,504701.3203
1682,2.0,0.97,2.2,393.9891689,391.3533011,395.261372,0.791552689,0.79111323,0.690171518,0.206393863,0.206772881,0.306396441,23.03516377,30.74850484,17.12705245,9.680798677,7.713341073,13.35436509,718615.8681,514996.3003,504701.3203,1.0,1.6,1.3,388.6325561,387.7746039,392.7212839,0.878751825,0.823331842,0.761412453,0.120622051,0.175432443,0.236817751,18.01043325,26.03188315,17.06801849,9.222330639,8.0214499,8.788102609,712064.3303,492754.4855,540839.8688
1683,1.0,1.6,1.3,388.6325561,387.7746039,392.7212839,0.878751825,0.823331842,0.761412453,0.120622051,0.175432443,0.236817751,18.01043325,26.03188315,17.06801849,9.222330639,8.0214499,8.788102609,712064.3303,492754.4855,540839.8688,0.98,1.6,2.2,402.368148,399.5313885,405.0316903,0.764757164,0.699586532,0.60751397,0.232308563,0.295710339,0.385936162,13.60071716,21.43255466,14.35723524,6.664129497,7.831837498,6.936587662,723244.1167,613767.6834,495120.3077
1684,0.98,1.6,2.2,402.368148,399.5313885,405.0316903,0.764757164,0.699586532,0.60751397,0.232308563,0.295710339,0.385936162,13.60071716,21.43255466,14.35723524,6.664129497,7.831837498,6.936587662,723244.1167,613767.6834,495120.3077,0.97,1.3,2.0,413.0146531,404.4586052,409.6799716,0.699589672,0.683043987,0.537892399,0.295217586,0.311018112,0.452446373,16.12180712,25.01893055,13.55535114,4.883003775,8.897123432,11.23880335,712794.6777,586228.7937,548660.5734
1685,0.97,1.3,2.0,413.0146531,404.4586052,409.6799716,0.699589672,0.683043987,0.537892399,0.295217586,0.311018112,0.452446373,16.12180712,25.01893055,13.55535114,4.883003775,8.897123432,11.23880335,712794.6777,586228.7937,548660.5734,1.5,1.7,1.9,431.1743697,434.9308995,440.6646505,0.369286253,0.273647827,0.107836624,0.586574158,0.663140785,0.791151136,21.60652653,25.07168845,10.36319971,7.186439527,3.465161925,14.420087,707500.1866,554007.6619,603778.2981
1687,1.5,0.7,0.68,409.6166055,402.5443062,408.0369833,0.686118699,0.71360188,0.572178311,0.308059739,0.281125054,0.419016874,18.73314952,26.17996878,13.79299764,6.589060164,7.446819259,12.14408936,738226.7238,525848.7462,603951.9896,1.1,0.52,1.5,392.3221781,388.5186152,392.3986304,0.881936309,0.885847809,0.813266177,0.117485605,0.113584158,0.185704662,24.02838745,32.47336462,15.98457888,7.862911239,8.444977164,16.16547622,733221.7115,513061.4475,529188.0207
1688,1.1,0.52,1.5,392.3221781,388.5186152,392.3986304,0.881936309,0.885847809,0.813266177,0.117485605,0.113584158,0.185704662,24.02838745,32.47336462,15.98457888,7.862911239,8.444977164,16.16547622,733221.7115,513061.4475,529188.0207,1.2,0.94,2.0,415.9093805,413.0528973,417.9534658,0.662357946,0.631571442,0.424746268,0.330926843,0.360280126,0.560102105,21.97989609,27.77566906,12.00767012,6.521073599,5.795772969,15.45882249,706377.9289,563533.0302,571706.5754
1689,1.2,0.94,2.0,415.9093805,413.0528973,417.9534658,0.662357946,0.631571442,0.424746268,0.330926843,0.360280126,0.560102105,21.97989609,27.77566906,12.00767012,6.521073599,5.795772969,15.45882249,706377.9289,563533.0302,571706.5754,1.0,1.9,2.5,427.0419969,423.8687991,429.900974,0.488288136,0.398121428,0.215587231,0.489433404,0.568186821,0.731969883,15.88869587,22.13980592,11.26101781,5.223217333,6.25111005,10.66547854,699236.3168,542530.0175,560920.6413
1690,1.0,1.9,2.5,427.0419969,423.8687991,429.900974,0.488288136,0.398121428,0.215587231,0.489433404,0.568186821,0.731969883,15.88869587,22.13980592,11.26101781,5.223217333,6.25111005,10.66547854,699236.3168,542530.0175,560920.6413,2.1,2.3,2.3,401.8417946,402.387749,407.0011175,0.673689216,0.59440996,0.462601152,0.320083088,0.395978693,0.523476377,19.22252868,26.31973074,16.43228985,9.528959179,7.097202059,9.6935695,734479.4227,571393.882,509938.0664
1692,1.4,1.7,1.7,411.8458715,414.5147543,419.1633676,0.64534517,0.543406047,0.323697743,0.347081357,0.443867889,0.653349872,25.17249995,29.64065088,12.73148057,8.594882,4.468150932,16.57761795,687144.2384,514580.7641,578714.1454,1.6,1.3,0.51,414.2798576,403.1194202,408.4314354,0.599991325,0.639683927,0.494566091,0.389067334,0.350705781,0.490481453,16.4362506,25.88315336,14.76435378,5.535466693,9.44690276,10.9007839,726142.8462,502073.1933,577465.0983
1695,2.0,0.62,0.78,406.8252477,407.0499619,412.4923796,0.663959485,0.655576127,0.497815207,0.329256932,0.337218491,0.490354323,20.57755491,24.58632353,13.0406657,9.258282521,4.008768627,11.31927239,720920.286,559400.087,561997.4599,2.2,0.74,0.93,408.1307837,400.9046715,405.3050053,0.644616573,0.695135547,0.542171996,0.347571419,0.298302009,0.446723261,21.68776644,30.42276479,15.64222774,7.197043837,8.734998359,14.4907226,682551.1194,607194.7192,562255.1918
1696,2.2,0.74,0.93,408.1307837,400.9046715,405.3050053,0.644616573,0.695135547,0.542171996,0.347571419,0.298302009,0.446723261,21.68776644,30.42276479,15.64222774,7.197043837,8.734998359,14.4907226,682551.1194,607194.7192,562255.1918,0.98,2.3,2.3,423.3472292,433.5245716,441.4292758,0.479040817,0.253581402,0.123651179,0.490758525,0.673675181,0.775462903,13.92718637,17.0811271,9.791367342,6.780363075,3.153940733,7.146823291,723080.0376,500943.3327,567126.8323
1697,0.98,2.3,2.3,423.3472292,433.5245716,441.4292758,0.479040817,0.253581402,0.123651179,0.490758525,0.673675181,0.775462903,13.92718637,17.0811271,9.791367342,6.780363075,3.153940733,7.146823291,723080.0376,500943.3327,567126.8323,1.5,0.81,2.4,426.4819294,425.9126255,430.6414883,0.484287332,0.454454891,0.224437924,0.494493123,0.521053285,0.730938374,23.17011949,26.86370146,10.33863119,6.969070202,3.693581969,16.20104929,719846.4131,495566.7185,533543.9741
