V1,V2,V3,T1,T2,T3,xA1,xA2,xA3,xB1,xB2,xB3,targets
0.019411932,1.303320589,-0.351192216,-0.898022032,-0.552240874,-0.553978971,0.624659554,0.231509248,0.306354701,-0.703285923,-0.261089805,-0.344701527,1
0.273831284,0.739284085,-1.433681801,0.769897775,0.843701593,0.822157523,-0.878338433,-1.058040664,-1.036232128,0.932821733,1.106022223,1.072005397,2
1.164299015,-0.514130371,2.224386451,1.305232129,0.913832268,0.921453941,-1.51783055,-1.016043465,-0.700919041,1.394168653,0.826102416,0.380036402,3
-1.125475151,0.739284085,-1.869166117,-0.850027982,-0.309502142,-0.287998943,0.982489856,0.36211311,0.153367727,-0.873567656,-0.199359089,0.099786303,3
0.273831284,-0.138106034,1.540053955,-1.130854705,-1.771112337,-1.735961478,0.947874959,1.488446026,1.763504066,-1.042704462,-1.581932752,-1.887223228,1
0.273831284,-0.263447479,-0.724464487,2.422107116,2.132563283,2.054681409,-2.201245101,-1.948052925,-2.121357227,2.213173042,1.917503681,2.054665419,1
0.528250636,0.363259748,0.146504145,-0.779207176,-0.522351353,-0.454136039,0.606841603,0.378778266,0.346714908,-0.547259929,-0.297305211,-0.202489138,1
1.164299015,0.86462553,-0.102344036,-1.920517034,-1.066741183,-1.183226181,1.497150572,0.938137872,0.704032851,-1.270160299,-0.748814834,-0.458637656,1
-0.362217096,-1.516861935,-1.222160848,-0.379892761,-0.480776038,-0.510070152,0.485478979,0.744575825,0.787171846,-0.556575815,-0.835713838,-0.903917077,3
0.019411932,1.090240132,-1.346584938,-0.607993115,0.08156586,0.057040766,0.264246039,-0.372156735,-0.253021241,-0.167794209,0.452362945,0.34854618,1
0.528250636,-0.514130371,0.768624596,-0.814096376,-0.753033281,-0.652265374,0.665442155,0.640907928,0.607145123,-0.658980615,-0.582720209,-0.482908608,2
-0.616636447,-0.764813262,-1.259488075,-0.56586661,-1.23803064,-1.2721875,0.754752969,1.359021388,1.483792363,-0.840859308,-1.490461065,-1.662075563,3
-0.23500742,1.742015649,-0.077459218,1.202998392,1.948534701,1.942722861,-1.127929017,-1.963100869,-2.126417718,1.191600819,2.067757135,2.256546504,3
0.528250636,-1.629669236,0.656642914,-0.586536115,-1.168528852,-1.206921956,0.672834631,1.402234396,1.344862531,-0.739302808,-1.492564611,-1.427897106,3
0.40104096,-0.639471816,-0.351192216,-1.261653533,-1.135787946,-1.092442646,1.039557044,1.038177569,1.008181667,-0.981173849,-0.967237719,-0.853656766,1
-0.23500742,0.613942639,-0.376077034,-0.301952532,-0.048279786,-0.047838989,0.3850603,0.113670294,0.076037776,-0.435142472,-0.131863935,-0.091974167,4
-0.107797744,0.86462553,1.415629865,0.289718454,0.108840544,0.09160118,-0.224505885,-0.231986449,-0.237309735,0.221494439,0.229582102,0.232113735,4
0.655460312,-1.905420416,-0.973312667,-0.091445025,-0.181512732,-0.198444223,-0.011745444,0.360327505,0.393396717,-0.011722879,-0.419503627,-0.470368912,3
-1.150917086,1.754549793,-0.861330986,0.752219877,0.702175849,0.78576006,-0.535191418,-0.953787826,-0.851084853,0.556322123,1.010540065,0.901900221,2
0.909879664,-1.378986345,-0.351192216,-0.214493663,-0.462157403,-0.39242804,0.119022271,0.541800172,0.4773256,-0.124116086,-0.549141031,-0.448053713,3
-0.871055799,0.476067049,1.266320957,0.513649329,0.934723644,0.846663157,-0.393751271,-0.827348651,-0.758181088,0.376160144,0.819250729,0.697107343,4
-0.871055799,-0.626937671,-0.351192216,0.103287327,-1.354235112,-1.232260206,0.256443133,1.298290078,1.419852863,-0.270479856,-1.363017528,-1.465461471,3
1.545928043,0.72674994,-0.848888577,0.262521703,0.607022884,0.601469338,-0.758418196,-0.924255091,-0.914783012,0.689313617,0.900640277,0.882828768,3
0.019411932,-0.138106034,-0.226768126,0.115434139,0.505626901,0.488239742,-0.013508538,-0.332199284,-0.450788634,0.039978191,0.355752941,0.473182403,1
-1.914175142,1.365991312,0.146504145,-0.391291536,0.271338065,0.214581725,0.854637616,-0.030453437,-0.10142735,-0.855427541,0.083459065,0.179234083,1
1.571369978,-0.388788925,0.022080054,-0.184087115,-0.585139485,-0.584859476,-0.243975791,0.273810373,0.336801242,0.245215237,-0.297178488,-0.362638326,1
-0.998265475,-0.890154707,-0.886215804,0.537210944,0.5928289,0.65032759,-0.131745572,-0.145059173,-0.26252763,0.119691885,0.135052329,0.258748976,4
-0.247728387,0.363259748,1.925768635,-1.128647582,-1.303008156,-1.293598691,0.923460218,1.07620535,1.380816808,-1.037489812,-1.192472078,-1.557551079,1
0.286552252,0.488601194,-1.5705483,0.149497782,0.202463154,0.169747849,-0.190727355,-0.247710411,-0.29574373,0.185868516,0.251798035,0.306525257,1
0.40104096,0.613942639,-0.164556081,1.232618201,1.080934566,1.088384632,-1.145986362,-1.186277823,-1.335147162,1.231834331,1.264889348,1.443445645,3
-0.23500742,-0.388788925,2.174616815,-0.343886568,-0.227892656,-0.120853638,0.24270576,0.159624849,0.437472571,-0.284693097,-0.185659137,-0.502850267,1
-0.107797744,0.701681651,1.751574908,-1.641548665,-1.408012918,-1.39021712,1.441405092,1.110072866,1.179501257,-1.355369216,-0.995597809,-1.022293351,1
0.655460312,-0.388788925,-0.475616306,1.117899936,1.49581498,1.569904663,-1.247037419,-1.387383207,-1.306108834,1.244609119,1.355603773,1.259623596,1
-0.743846123,-0.388788925,1.589823591,-1.665578909,-1.626291349,-1.667057134,1.989589013,1.953429766,1.556033551,-1.917867123,-1.795252793,-1.282500216,1
-0.502147739,-1.140837598,-1.097736758,0.218785529,-0.192288145,-0.12112701,0.043680712,0.352194526,0.563051142,-0.076247016,-0.417615147,-0.67582753,4
1.03708934,-0.514130371,1.017472776,-0.916674516,0.031277884,-0.050510301,0.67220183,0.153840854,-0.117456099,-0.577193489,-0.041243903,0.265473565,1
-0.362217096,-0.514130371,-0.102344036,-0.542222278,-1.166646057,-1.138860176,0.68772594,1.173828232,1.301387473,-0.75059137,-1.260613587,-1.400811105,3
0.528250636,-0.138106034,0.270928235,0.596787351,0.806226123,0.912910407,-0.864158294,-0.928738005,-0.776378899,0.895750905,0.966104961,0.801318462,3
0.146621608,-0.138106034,-0.973312667,0.047726182,-0.147128531,-0.257347865,0.167077173,0.283563465,0.041776042,-0.187494328,-0.311755333,-0.050371517,4
-0.743846123,-0.764813262,-1.271930484,0.233534058,0.455108188,0.480513055,-0.029483946,-0.069742633,-0.074951488,0.009841547,0.056255271,0.057821644,4
-0.743846123,0.288054881,1.191666502,0.69860007,0.143779728,0.163144778,-0.423432001,-0.180048206,-0.155213966,0.425840762,0.161599926,0.124314841,4
-0.362217096,-0.388788925,-0.475616306,-1.089065916,-0.783602358,-0.695020187,0.860461217,0.738906631,1.060436502,-0.954274537,-0.821081028,-1.204617936,3
-0.23500742,1.353457168,0.644200505,-0.686961955,-0.939197601,-0.974632176,0.625827552,0.536541552,0.299707057,-0.453012031,-0.34829769,-0.010809141,1
-0.23500742,-1.140837598,-0.226768126,-1.348766852,-1.358918979,-1.283306198,1.235585187,1.415234651,1.717220216,-1.324315446,-1.50420259,-1.846050059,3
-0.489426772,1.365991312,-0.102344036,0.390931057,0.622914274,0.627056756,-0.152716342,-0.560998502,-0.686601051,0.142777912,0.598152675,0.749799766,3
-1.125475151,-1.729942392,1.017472776,0.390043289,0.48658409,0.460668899,0.231488012,0.427030871,0.228543499,-0.286232466,-0.497747808,-0.285852891,2
0.782669988,0.325657314,-1.222160848,0.002571628,-0.271314549,-0.218871206,-0.412183428,-0.321021174,-0.134619428,0.433708017,0.332425259,0.117384783,2
1.164299015,-0.012764588,-0.674694851,1.511135251,1.122182732,1.104645973,-1.69638614,-1.317474367,-1.407194193,1.753218343,1.343147689,1.43334336,1
0.528250636,0.739284085,0.84327905,0.177971033,0.953858351,0.864321676,-0.431677869,-1.035747704,-0.86215217,0.397795555,0.995907497,0.742172224,3
-1.888733207,0.237918303,0.768624596,-0.49052439,-1.103556434,-1.075726165,1.244982823,1.399008846,1.098620255,-1.253384471,-1.362502185,-0.95672152,3
0.528250636,-0.138106034,-1.346584938,1.070628201,0.752269288,0.802715566,-1.315529767,-1.008683313,-0.815960518,1.320803058,0.982940129,0.741001589,1
-0.858334832,0.488601194,0.519776415,-0.658188315,0.120051514,0.219378706,0.909211437,0.028899122,0.094367629,-0.933644436,0.0036388,-0.051502353,1
1.4059974,-0.263447479,0.270928235,0.642115287,0.072390601,-0.060600805,-1.030861786,-0.22734561,-0.385773724,1.054897552,0.197347215,0.344723287,4
1.164299015,0.613942639,1.913326226,-0.592611609,-1.105092858,-1.009999053,0.150454031,0.543714164,0.757119495,-0.150410663,-0.532479714,-0.708555513,4
-0.998265475,0.237918303,-0.475616306,0.130855665,0.568271145,0.590957749,0.118287582,-0.416549262,-0.441435806,-0.119546034,0.43025307,0.456141583,4
-1.163638054,-0.764813262,-1.5705483,-0.940982303,-1.133595095,-1.20925432,1.341726699,1.596558251,1.454757199,-1.465257436,-1.704283444,-1.572480148,3
0.693623215,-1.165905887,0.345582689,1.366516537,1.518983597,1.523672892,-1.248519197,-1.1979873,-1.47415078,1.344618752,1.28119128,1.599201184,1
-0.23500742,0.513669483,0.917933504,-0.234420463,-0.64973877,-0.543930893,0.123712927,0.277658997,0.666068624,-0.155520293,-0.319274321,-0.76062528,1
0.782669988,0.613942639,0.768624596,-0.496124531,-0.306901978,-0.382426084,0.303829324,0.21269909,0.079623554,-0.35441567,-0.249473776,-0.107271713,4
0.731786117,1.115308421,0.519776415,-0.890834366,-0.804270098,-0.860549425,0.285151827,0.112089631,0.048989336,-0.251342229,-0.037172253,0.087416178,4
2.156534488,0.739284085,-1.918935753,-0.965989351,-0.71713241,-0.792191239,0.167398924,0.127949913,0.112319469,-0.168289234,-0.11755612,-0.092558526,1
0.273831284,-0.388788925,-0.600040397,-0.96542001,-1.051539747,-0.98113545,0.775595178,0.846881669,0.674700806,-0.547722526,-0.615762792,-0.305244782,3
-1.468941276,0.86462553,0.644200505,0.254065402,0.369715328,0.382807052,0.125420991,-0.345437214,-0.247332646,-0.131395482,0.354944123,0.249578668,1
0.070295803,-0.388788925,0.022080054,-1.274651054,-0.862812631,-0.839359433,1.129917513,1.054566605,1.03386512,-1.229835776,-1.106174196,-1.092139367,1
1.075252242,-0.514130371,-0.724464487,0.752050072,0.197676812,0.25359016,-1.046077731,-0.484023728,-0.351915192,1.114946661,0.491908664,0.342381351,1
-0.743846123,-1.028030297,0.146504145,1.04171033,1.540161175,1.50073391,-0.558939609,-0.829363294,-1.067776298,0.556431052,0.84111312,1.095749302,2
0.909879664,1.127842566,0.270928235,-0.676191994,-1.131985432,-1.135707592,0.195958641,0.4023774,0.617610855,-0.211468436,-0.423639456,-0.65783142,4
-0.107797744,-1.353918055,-0.848888577,-0.430168456,-0.576757775,-0.638069367,0.610653755,0.879006381,0.835185119,-0.679121168,-0.975642877,-0.951550343,3
0.528250636,1.829754661,0.395352325,1.491875243,1.879748455,1.878078968,-1.687324719,-2.144771505,-2.170523754,1.718099908,2.193135027,2.203627334,3
-0.107797744,0.363259748,0.519776415,0.395308823,0.451655738,0.497646097,-0.363091559,-0.42601303,-0.277848325,0.303443429,0.341908769,0.156055375,3
-0.743846123,0.237918303,0.270928235,-0.450964683,-0.140360803,-0.122461271,0.59332049,0.188445872,0.123755977,-0.539001803,-0.095231633,0.01262543,1
0.782669988,-1.140837598,0.022080054,1.494847657,0.495182543,0.40024145,-1.283411135,-0.276236943,-0.325521416,1.034742898,0.043631061,-0.011152482,1
-0.362217096,-0.263447479,-0.600040397,-1.95496684,-1.507896172,-1.419440157,1.765606907,1.408711764,1.401075498,-1.571218584,-1.220484368,-1.105136993,3
0.273831284,0.488601194,-0.724464487,0.244252626,0.143658255,0.16157522,-0.334134742,-0.300921527,-0.231427169,0.338338697,0.302353303,0.222027759,2
-1.252684827,-1.253644899,1.390745047,-0.009707299,-0.167593004,-0.12888678,0.393732492,0.592049559,0.669137448,-0.4543889,-0.670938075,-0.780508371,2
1.800347395,1.604140059,-1.558105891,0.730780023,0.982524687,0.916585313,-1.183186441,-1.448961611,-1.552252118,1.244267048,1.529114547,1.663241756,3
-1.125475151,-1.140837598,0.980145549,1.036404257,1.201680942,1.196507962,-0.667766983,-0.704110329,-0.752547637,0.632771821,0.651258254,0.658165623,2
-0.985544508,0.739284085,0.270928235,-1.573283422,-1.85941105,-1.802143725,1.758688665,1.771588975,1.891239173,-1.855760827,-1.82802862,-1.943899711,1
1.660416752,-1.241110755,-1.097736758,1.097345028,0.847165572,0.742387893,-1.243644903,-0.762183237,-1.046235831,1.334589409,0.800203967,1.124753767,1
-1.036428378,0.814488952,-0.102344036,-2.098180882,-1.484136955,-1.394408484,1.928733638,1.279942404,1.593604873,-1.987180507,-1.289691003,-1.595913295,1
0.299273219,-0.263447479,0.146504145,1.72643188,1.505612442,1.448022414,-1.41027456,-1.275115895,-1.579471164,1.50759788,1.345964004,1.689828561,1
1.558649011,0.112576857,-0.600040397,-1.393073208,-1.432727243,-1.417212562,0.697509796,0.894473903,1.20853261,-0.767713642,-0.97445524,-1.335333935,2
-1.125475151,0.488601194,0.270928235,2.374765129,2.434441102,2.357934584,-1.959186923,-2.112339037,-2.153017047,1.927954372,2.060259143,2.017504902,2
-1.125475151,1.240649867,-0.102344036,-2.061813019,-1.759784679,-1.717747894,1.987108479,1.473879175,1.461549329,-1.754896363,-1.228382586,-1.069908378,1
1.291508691,0.363259748,1.017472776,0.700782376,0.982703019,0.932390238,-0.943353232,-1.064697969,-1.210839312,0.988975659,1.102750939,1.258236937,3
-0.362217096,0.375793893,1.764017317,-0.814288636,-1.31493638,-1.298722357,0.494881251,0.733962792,1.163458358,-0.574959221,-0.837821253,-1.353530622,1
0.528250636,1.365991312,-2.180226342,1.315429676,1.573858961,1.554274852,-1.278139174,-1.685922265,-1.885676496,1.370153879,1.806247339,2.057058675,2
-0.107797744,-1.416588778,0.731297369,0.630830264,0.444529891,0.571531327,-0.528131094,-0.177250262,-0.091591787,0.514833333,0.141062784,0.036547633,2
1.418718367,-0.075435311,1.017472776,-0.023586665,0.221143889,0.234123734,-0.423458641,-0.455461047,-0.379321986,0.396283641,0.427978709,0.336884851,4
-1.888733207,1.077705988,-1.844281299,-0.949942594,-1.212886202,-1.328477923,1.477637758,1.360643359,1.308288297,-1.550916496,-1.406095948,-1.361011798,3
0.782669988,-0.639471816,2.012865498,-0.082437026,-0.117426841,-0.108800615,-0.154864891,0.059805121,0.133940064,0.145562334,-0.091956395,-0.186735788,1
-0.28589129,0.613942639,-0.214325717,0.826103837,0.901345522,0.894543537,-0.862566977,-1.130108039,-0.818641687,0.864344058,1.06850814,0.664766926,2
1.800347395,0.237918303,0.370467507,-0.815427077,-1.538425598,-1.520736619,0.274816355,1.010711354,0.951976244,-0.2750133,-0.985446162,-0.872098654,1
0.273831284,-1.604600947,-0.288980171,1.105498347,1.579631293,1.735640914,-1.220412969,-1.200885517,-0.98031212,1.135711336,1.096878639,0.827022275,2
-1.519825147,1.57907177,0.308255462,-0.531273492,-0.758169671,-0.948021975,1.11404497,0.766345563,0.351610984,-1.063350561,-0.667294422,-0.191187982,1
1.685858687,-0.890154707,-0.313864989,0.171841575,-0.487300354,-0.4146655,-0.728817862,0.097218203,0.377920137,0.736599977,-0.151921025,-0.475533643,1
-1.379894503,1.491332758,1.328533002,0.433490626,1.143898123,1.030126404,-0.12018586,-0.979234375,-1.100138563,0.113831131,1.008610799,1.119974675,3
0.273831284,-1.391520489,0.644200505,-0.794310007,-0.954812063,-0.78401759,0.706173077,1.029235513,1.234771034,-0.764730405,-1.072644799,-1.285518349,3
0.528250636,-1.140837598,-1.097736758,-1.890933987,-1.815690404,-1.806297624,1.751512018,1.856188711,1.569233934,-1.449210528,-1.55910612,-1.156599702,3
1.03708934,-0.138106034,-0.600040397,-0.969196759,-0.573012236,-0.505754905,0.483100537,0.274069235,0.365933799,-0.425709528,-0.184231933,-0.224064967,2
0.40104096,-0.012764588,-0.637367624,-0.030099878,-0.358770315,-0.43106481,0.168303323,0.452147678,0.217105911,-0.174147238,-0.458244378,-0.20540596,4
-0.362217096,-1.028030297,2.050192725,0.275576209,-0.001820543,0.049274962,-0.17413878,0.179566898,0.244898239,0.15952991,-0.22049971,-0.303091898,1
0.019411932,1.253184011,-0.724464487,1.169924714,1.290158782,1.239263349,-1.18983241,-1.442200264,-1.313408024,1.06225368,1.319372482,1.105213402,3
-0.362217096,-0.764813262,-0.724464487,-0.944667245,-0.389425763,-0.343858896,1.052144129,0.680215016,0.499000643,-0.948773299,-0.53179062,-0.261770122,3
-0.871055799,0.739284085,-0.525385943,0.000206974,-0.388211105,-0.419505974,0.259784549,0.303052867,0.319738222,-0.296772915,-0.333052881,-0.354159544,4
1.03708934,0.488601194,0.693970142,0.666232679,0.811706355,0.732727191,-1.007645111,-0.97567712,-0.966425055,1.031818453,0.969039943,0.926241091,3
0.948042566,-0.902688852,-0.600040397,0.765470721,0.976284302,0.865131624,-0.809338246,-0.626788905,-0.992226837,0.86604846,0.661866654,1.081415029,1
1.164299015,0.250452447,0.395352325,-0.703160029,-0.85107236,-0.904595575,0.259624227,0.399090887,0.591157713,-0.307567078,-0.459336489,-0.688851227,1
-1.252684827,-0.564266949,1.141896866,1.968917292,1.149920431,1.27660697,-1.491016517,-0.898485656,-0.867005631,1.511909579,0.892383298,0.842810805,2
1.418718367,0.664079217,0.270928235,-0.285234212,0.373655661,0.242937602,-0.141971183,-0.600319259,-0.747890724,0.155624815,0.63529774,0.789367627,3
-0.871055799,0.739284085,-1.719857209,-1.227589171,-1.105491161,-1.034375562,1.254688577,1.005586886,1.248162935,-1.327377096,-1.052683392,-1.312100149,3
-0.616636447,-0.514130371,1.515169137,0.0870301,0.307846113,0.312243242,0.139622954,0.063935467,-0.01696437,-0.182686052,-0.094594535,-0.00959691,2
0.146621608,-0.012764588,-0.226768126,1.791922246,1.610508281,1.670090229,-1.801138481,-1.768466071,-1.647662088,1.8719998,1.813618411,1.677253602,1
0.273831284,1.491332758,-1.931378162,-0.819487031,-0.273747564,-0.361172364,0.727687454,0.218285043,-0.037434315,-0.743810921,-0.180054779,0.107897292,1
-0.489426772,-0.890154707,-0.600040397,-0.052420524,0.249963596,0.229341067,0.188418411,0.008933459,-0.063511084,-0.147460312,0.036372541,0.124007139,3
-1.061870313,-0.789881551,0.768624596,-0.940324017,0.119969144,0.087145293,1.244992607,0.521700317,0.23682347,-0.929670019,-0.281111961,0.087909075,3
1.291508691,-1.140837598,-0.42584667,-0.555521811,-1.211488268,-1.227361378,0.378682865,1.16772458,0.959716508,-0.375839335,-1.157017928,-0.90949356,2
0.528250636,1.115308421,0.84327905,-0.182194302,0.073413318,0.004106981,0.076525005,-0.210034047,-0.293343184,-0.094611274,0.21950448,0.314274388,4
-0.998265475,0.237918303,-0.351192216,0.605615239,0.493155245,0.560175076,-0.406233763,-0.455628515,-0.393379689,0.406995359,0.456663931,0.379521052,1
0.782669988,-0.012764588,0.146504145,0.853221755,1.024081964,1.037132067,-1.175788602,-1.181242992,-0.834704941,1.048116834,1.017130832,0.587270799,3
-1.379894503,-1.266179044,-0.93598544,-1.172126413,-1.287998639,-1.291665647,1.794644834,1.892980034,1.564149744,-1.758559865,-1.815231122,-1.417767516,3
0.528250636,-0.551732804,1.228993729,0.590833224,0.557392317,0.551051471,-0.591594421,-0.427043382,-0.526569957,0.622816014,0.440762555,0.550794764,4
0.273831284,0.237918303,-0.351192216,-0.851618435,-0.896052456,-0.8901703,0.513409219,0.53957529,0.823581647,-0.589548002,-0.616032746,-0.955530979,1
-1.481662244,1.779618082,-0.288980171,0.146730529,0.460460208,0.438809403,0.12275688,-0.358005399,-0.450224528,-0.166492783,0.375191897,0.483607677,2
0.553692571,-2.005693572,0.45756437,1.959000263,0.773270586,0.890675071,-1.760028895,-0.756873453,-0.611134374,1.856952809,0.76454465,0.596789361,1
0.858995793,0.72674994,1.141896866,-1.713077666,-0.824948412,-0.904667243,1.19825845,0.615110501,0.649101424,-1.282674002,-0.65701843,-0.708003741,1
-0.616636447,0.989966976,0.146504145,0.234134338,0.304604646,0.352466703,-0.145743062,-0.406180468,-0.341368874,0.134984801,0.427137473,0.355851218,2
1.03708934,-0.263447479,-0.475616306,0.790722755,0.698839626,0.711623803,-0.977603038,-0.795220799,-0.785904648,1.041262704,0.833453663,0.833276423,1
-1.150917086,0.112576857,0.022080054,-0.022584139,0.220867443,0.253863223,0.443035653,0.076816288,-0.011195577,-0.501940736,-0.094117201,-0.001871772,4
0.808111923,-0.514130371,-0.351192216,0.387803934,0.080446138,-0.032158807,-0.462936831,-0.038654078,-0.197271216,0.483310187,0.018046515,0.190576363,1
0.146621608,-0.263447479,0.644200505,1.258657108,1.766821535,1.82947987,-1.39510034,-1.675290905,-1.446647959,1.368187942,1.607657447,1.297260178,1
-0.909218702,-1.253644899,-1.508336255,-1.440540303,-1.827413303,-1.801638165,1.827303967,2.27310109,2.183186129,-1.896948223,-2.313347543,-2.187428233,3
0.439203863,1.604140059,-0.30142258,0.598520865,0.651061723,0.61914804,-0.709968795,-1.048615161,-1.219973991,0.760460967,1.133694059,1.343961403,3
-0.527589674,0.739284085,2.124847179,-0.419669021,-0.250811089,-0.22276174,0.315700948,0.018078212,0.251266016,-0.37571545,-0.040104135,-0.31071499,1
1.965719974,-1.266179044,-1.632760345,1.755514465,1.113333611,1.046103066,-1.955237051,-1.088853132,-1.234313416,1.998798073,1.05093686,1.180986351,1
-1.634313855,1.115308421,1.179224093,-0.047066733,0.368683271,0.516924699,0.334430286,-0.388374169,-0.158683524,-0.317445669,0.413032407,0.182782709,2
1.418718367,-1.516861935,0.644200505,0.018880373,-0.149807213,-0.29489389,-0.236796609,0.333913581,0.087694956,0.231603279,-0.340961413,-0.082482507,1
-0.998265475,1.742015649,-0.351192216,-0.343273444,-0.206393142,-0.121357743,0.427151368,-0.090924634,0.079838306,-0.44900878,0.106517672,-0.071085375,1
0.273831284,-0.639471816,-1.943820571,1.028618761,1.280542896,1.163833019,-1.091998101,-1.019826902,-0.992190005,1.061931689,0.93061136,0.814621997,2
-0.578473545,-0.263447479,-0.886215804,-2.207051585,-2.025099077,-2.059921711,2.119716402,2.062411519,2.119815064,-2.157763869,-2.075896682,-2.12369376,3
-0.107797744,-1.266179044,-0.351192216,0.228390662,-0.438736989,-0.494236164,0.141366102,0.774313202,0.413331873,-0.123010929,-0.746273717,-0.338335657,3
-0.489426772,-0.852552273,-0.226768126,-1.775330557,-1.602908507,-1.572995821,1.566746852,1.534892663,1.918244591,-1.695493807,-1.663270092,-2.105623822,3
-0.858334832,1.829754661,-1.259488075,1.051582681,1.123268443,1.098679031,-0.524187007,-0.968870279,-1.217591853,0.557954909,1.055223765,1.358548317,2
1.278787724,0.237918303,1.552496364,-0.090406294,-0.031483849,-0.009599702,-0.347775591,-0.242556398,-0.163982226,0.358699646,0.243052536,0.151283314,4
-1.354452568,-0.639471816,-1.7074148,0.648609251,0.460576248,0.478613122,-0.013766468,-0.034427874,-0.121351028,-0.010718094,0.014220911,0.106817139,4
-2.143152559,0.989966976,0.022080054,-1.259805969,-0.84256769,-0.875229125,1.714977123,0.951156671,0.592801476,-1.322724109,-0.574920972,-0.062232263,3
2.181976423,-0.764813262,-0.351192216,-0.291220048,-0.591649792,-0.632608373,-0.354057841,0.270249401,0.320716002,0.359000502,-0.313025051,-0.375267366,1
-1.965059012,0.488601194,-0.848888577,-0.748566468,-0.563189489,-0.434176598,0.958322919,0.628772238,0.97461258,-1.074506328,-0.703163447,-1.111915122,4
0.986205469,-1.178440032,1.017472776,0.142658909,-0.032427082,-0.079138954,-0.296046378,0.060752432,0.019033122,0.303879304,-0.094795994,-0.0562421,1
0.909879664,1.027569409,0.022080054,0.336953227,0.479929411,0.483871569,-0.530469583,-0.696720297,-0.731197149,0.561802752,0.749698025,0.799969662,4
-0.998265475,0.613942639,-0.824003759,0.07157347,0.04987851,0.014790758,0.234316778,0.140137448,0.035751373,-0.28581629,-0.177117391,-0.066827381,4
-0.807450961,0.363259748,0.992587958,1.094084314,1.853059488,1.940615521,-0.931913485,-1.797989359,-1.719241396,0.981915661,1.862111755,1.77021437,1
0.273831284,-0.150640179,0.905491095,-1.848933893,-1.08743175,-1.214063686,1.692565755,1.205568747,0.95376258,-1.539414979,-1.063572264,-0.737494549,1
-0.23500742,0.877159675,-0.873773395,1.322211263,1.141526385,1.131285906,-1.351424783,-1.384169262,-1.297909313,1.379610058,1.390780388,1.254052316,2
-1.074591281,-0.514130371,1.166781684,-1.313245994,-1.371410454,-1.31352909,1.628844642,1.666557322,1.755099994,-1.740686815,-1.7503903,-1.832734108,1
0.528250636,-1.140837598,-1.471009028,0.637535997,0.228743655,0.163919035,-0.567509033,-0.060492,-0.257208984,0.596543847,0.041140353,0.254188419,4
-1.329010633,-0.514130371,-0.724464487,-0.451895936,-0.117120577,-0.019420828,0.776259076,0.600140605,0.776832424,-0.882055874,-0.675832446,-0.888864523,4
0.261110316,0.739284085,2.012865498,0.301120806,0.360395702,0.265110564,-0.400679892,-0.592787328,-0.734321191,0.419816537,0.630142375,0.795823144,4
1.126136113,-1.216042465,-0.848888577,0.668914942,-0.031459337,0.0991185,-0.996678612,-0.226718199,0.035716673,1.057096396,0.207079376,-0.098516245,2
1.03708934,0.237918303,-0.998197485,1.117646059,1.070202931,0.912840517,-1.178998956,-1.101750947,-1.257465374,1.113360977,1.043943213,1.160357612,1
1.164299015,1.491332758,-0.288980171,1.647155107,2.276321607,2.277604322,-1.733773406,-2.366257585,-2.504382683,1.824895887,2.464944792,2.633150379,3
-0.362217096,-1.516861935,1.701805272,0.748557761,-0.171158685,-0.243190683,-0.288387996,0.602264093,0.308167064,0.269858153,-0.64069476,-0.332159905,2
-0.489426772,1.616674203,-0.973312667,0.009539887,0.75166177,0.782859954,-0.200503899,-0.983530366,-0.708202824,0.184948684,0.967973844,0.636756836,3
-0.107797744,0.989966976,-1.097736758,-1.168012978,-1.49795317,-1.495051263,1.085273372,1.151042734,1.199781375,-1.07225946,-1.112799838,-1.133413976,1
-1.125475151,-0.764813262,1.017472776,0.003858783,-0.35119752,-0.345455673,0.488010083,0.689501247,0.41703982,-0.435408204,-0.572120122,-0.240420283,1
0.40104096,-1.291247333,-1.346584938,0.425057318,-0.57393589,-0.498440503,-0.543416567,0.551928165,0.685848683,0.486930781,-0.647380316,-0.809323264,3
0.782669988,0.889693819,1.515169137,-1.372865678,-0.561940134,-0.677056488,1.167815378,0.397488932,0.362202175,-1.180232692,-0.372523892,-0.331768716,1
-0.743846123,0.488601194,-2.130456706,0.516962851,0.696525993,0.804709953,-0.38269927,-0.685671946,-0.665031571,0.391756472,0.721912194,0.705512176,1
-1.100033216,0.86462553,1.428072274,0.308031616,0.52839109,0.361735197,0.10390906,-0.206079699,-0.532152242,-0.137898685,0.202307466,0.561131291,4
1.13885708,-1.64220338,0.395352325,0.238669204,-0.227535514,-0.191885404,-0.405751119,0.230104667,0.340152564,0.420422455,-0.271090214,-0.400808401,2
0.655460312,0.739284085,-0.600040397,1.966189558,1.554993105,1.702245883,-2.017082059,-1.74926635,-1.328424262,1.611644747,1.398541394,0.866988295,3
0.40104096,-1.190974176,0.519776415,-1.713683523,-1.336464467,-1.445599615,1.474110841,1.375232596,1.085610513,-1.075389517,-1.044251579,-0.670311151,1
-2.359409008,1.541469336,-0.102344036,-0.45402863,-0.253242205,-0.286687599,0.970578088,0.513774863,0.443311494,-1.085646961,-0.571614595,-0.501982255,4
1.545928043,-0.012764588,0.494891597,-1.605280567,-1.485316285,-1.640008236,1.15154911,1.195992496,0.79923577,-0.914639772,-0.951233562,-0.447121753,1
