instance,label,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210
1370,6,0.033977747,0.018431727,0.97978264,0.000000619,0.0000029,0.96478146,0.9789064,0.9804673,0.9648277,0.9802572,0.000000823,0.015507325,0.02577758,0.020939026,0.9749868,0.00000158,0.98712474,0.002404826,0.9823904,0.00000542,0.029734565,0.0000145,0.000161958,0.00000113,0.00000555,0.001782304,0.00000248,0.00000225,0.001581525,0.9830321,0.9994486,0.99935776,0.03890369,0.00000136,0.9685489,0.000000635,0.000000839,0.000197281,0.000000212,0.00000559,0.00000305,0.001856091,0.0000068,0.000000885,0.001419911,0.000000913,0.000000933,0.002173436,0.02585936,0.007362103,0.9999994,0.000000687,0.00000368,0.000528855,0.000000125,0.00000249,0.002783253,0.03761957,0.031129524,0.9757539,0.98370415,0.9803403,0.9829266,0.9794679,0.00000187,0.000490773,0.000000353,0.0000171,0.9837016,0.0000015,0.9819328,0.016959295,0.99520916,0.030991856,0.9939918,0.00000346,0.002311186,0.00000221,0.0000036,0.001993097,0.000000839,0.000025,0.000866116,0.0000102,0.000000684,0.001957022,0.00000183,0.99247414,0.017934058,0.9935709,0.00000355,0.0000044,0.001951441,0.00000277,0.00000159,0.003087228,0.00000127,0.0000363,0.001940154,0.00000244,0.000000585,0.000544323,0.9958045,0.030752331,0.9999981,0.99408203,0.9951794,0.999998,0.99466115,0.046365175,0.000935648,0.00000188,0.00000139,0.99999833,0.02786348,0.998976,0.001713959,0.98324424,0.000000479,0.9924711,0.9944883,0.9999982,0.03516877,0.000760687,0.000677213,0.000013,0.99361056,0.022781804,0.9947464,0.0000137,0.9745,0.00000846,0.99588037,0.9936848,0.01912409,0.0000163,0.000504038,0.002688926,0.9941104,0.022632586,0.98619485,0.00000147,0.9834743,0.002352164,0.9958896,0.019158544,0.000839278,0.000000996,0.0000332,0.9999974,0.031973183,0.9991241,0.00253124,0.9828293,0.00000185,0.025866417,0.000884244,0.000856989,0.00000193,0.9956917,0.01605193,0.9958567,0.00000822,0.9814932,0.00000126,0.9820827,0.973395,0.003021735,0.030444602,0.9938835,0.01279453,0.000000887,0.000000432,0.00241655,0.99872524,0.024280988,0.000811456,0.968597,0.0000217,0.001004785,0.0000385,0.000000741,0.007573384,0.000000741,0.9584513,0.000000956,0.000000782,0.000875836,0.0000182,0.00000209,0.00000157,0.000584044,0.00000258,0.0000127,0.001505471,0.024860034,0.9994697,0.003037812,0.0000045,0.00000205,0.026476515,0.00000148,0.00244808,0.0000028,0.005860408,0.00000168,0.000680745,0.029629167,0.9950334,0.027348772
1371,1,0.000325979,0.000346795,0.9897494,0.000047,0.0000195,0.99961084,0.000876825,0.001638008,0.99971026,0.001970596,0.0000389,0.18189564,0.000394252,0.000694368,0.9996137,0.0000461,0.8240683,0.9969488,0.000980034,0.000115546,0.000623383,0.0000357,0.9397414,0.0000218,0.0000327,0.920363,0.000137146,0.0000501,0.92217124,0.000961123,0.7881487,0.13168606,0.000358945,0.0000509,0.89982384,0.0000369,0.000154106,0.9417966,0.0000647,0.0000441,0.000118293,0.99691075,0.0000289,0.000107534,0.997858,0.000079,0.0000315,0.99746966,0.000236946,0.85687643,0.99995375,0.0000603,0.0000684,0.21109925,0.0000916,0.0000394,0.99692243,0.000225863,0.000449147,0.9904331,0.002486619,0.001391891,0.99376196,0.000891289,0.0000938,0.21417978,0.000125761,0.0000762,0.9906887,0.00005,0.87731856,0.99860483,0.001644713,0.000380691,0.001844422,0.0000473,0.9953126,0.0000317,0.0000627,0.9941403,0.00000967,0.86903113,0.15835084,0.000012,0.0000602,0.998295,0.0000517,0.002193597,0.9985545,0.001399423,0.0000549,0.00010081,0.9968976,0.0000348,0.0000667,0.99753773,0.0000247,0.8696715,0.9981446,0.000128292,0.000046,0.18772385,0.000786824,0.000442437,0.9999684,0.001266865,0.002036193,0.999925,0.001550299,0.00048649,0.20419535,0.0000444,0.0000256,0.99991214,0.000479926,0.7839516,0.99741,0.001732609,0.000134309,0.000846742,0.002225142,0.99995434,0.000306618,0.8527818,0.18236536,0.000155228,0.003502242,0.9987804,0.001593618,0.0000796,0.9933149,0.000197275,0.003779686,0.001412396,0.99870086,0.0000186,0.80325615,0.99755955,0.001589202,0.000397344,0.058183588,0.0000383,0.001353029,0.9967314,0.00260052,0.000425881,0.21597712,0.0000599,0.00010348,0.99994695,0.00041636,0.818374,0.99688333,0.001647061,0.000129325,0.000364895,0.85799336,0.20745896,0.0000469,0.002765516,0.9988096,0.001565959,0.000182098,0.9917361,0.000041,0.002191108,0.8202248,0.9974694,0.000267,0.000806711,0.16449785,0.0000861,0.0000648,0.998516,0.09655653,0.000210795,0.21654503,0.7771398,0.000058,0.23978375,0.82301223,0.000023,0.8422891,0.0000107,0.059871223,0.0000647,0.000111296,0.21496283,0.80491596,0.0000786,0.0000617,0.2044276,0.0000773,0.0000996,0.9976133,0.000141883,0.8098831,0.99626356,0.00011219,0.0000625,0.00051594,0.0000146,0.99719185,0.0000342,0.9322218,0.000130899,0.21582831,0.000586396,0.00160398,0.000484549
1372,6,0.004609262,0.002604561,0.9961404,0.000000187,0.000000829,0.9970085,0.9802412,0.9820696,0.9970995,0.9838958,0.000000488,0.001422875,0.003950063,0.007015863,0.9962831,0.000000194,0.9993825,0.006924642,0.9789985,0.00000821,0.004647838,0.00000383,0.000144543,0.000000554,0.00000102,0.000591288,0.000000203,0.00000122,0.000361154,0.97438383,0.9999609,0.9974425,0.00261781,0.000000861,0.9721557,0.000000343,0.00000022,0.000213738,5.65E-08,0.00000318,0.00000126,0.007553144,0.0000156,7.46E-08,0.004908184,0.000000173,0.000000199,0.006062603,0.004640181,0.001793284,0.99999905,0.000000411,0.00000362,0.0000445,0.000000169,0.000000953,0.004709988,0.002755792,0.001890343,0.9971355,0.98017454,0.98546314,0.99593735,0.98488575,0.000000178,0.0000793,0.000000196,0.00000354,0.9921774,0.000000255,0.9968978,0.01879318,0.9847062,0.002539027,0.9872915,0.000000396,0.005394649,0.00000163,0.000000908,0.006220114,0.000000214,0.000224833,0.000149268,0.00000943,0.000000192,0.005986309,0.000000819,0.98970795,0.025933864,0.9886347,0.00000179,0.00000314,0.007559169,0.00000073,0.000000738,0.009200629,0.000000621,0.000284335,0.006395201,0.000000751,0.000000268,0.0000641,0.97535634,0.003449792,0.9999994,0.98559386,0.98385864,0.9999993,0.98366284,0.004656389,0.000126039,0.000000439,0.000000258,0.99999833,0.003201236,0.9999274,0.004189383,0.9816601,9.92E-08,0.97828317,0.9871394,0.9999999,0.003726893,0.001304522,0.000081,0.0000118,0.9878664,0.017657321,0.98750263,0.00001,0.9960068,0.0000074,0.98580176,0.982323,0.024591988,0.00000892,0.00133987,0.007354016,0.97962373,0.005216735,0.9691149,0.000000799,0.9875044,0.00404478,0.984511,0.004240347,0.0000966,0.000000271,0.0000143,0.999998,0.002866098,0.9999236,0.003729089,0.98159975,0.00000172,0.004321022,0.001220877,0.0000949,0.00000124,0.9862321,0.01057379,0.99135286,0.00000489,0.9931859,8.91E-08,0.9873748,0.9857649,0.008153128,0.002765478,0.98247176,0.000515831,0.000000398,7.03E-08,0.005096877,0.99970776,0.001659648,0.0000904,0.9901002,0.0000397,0.0000644,0.000155982,0.000000371,0.00134714,0.000000128,0.9400191,0.000000258,0.000000254,0.000110332,0.000195606,0.000000449,0.00000134,0.0000578,0.000000804,0.0000411,0.005198529,0.003759012,0.9998727,0.007654775,0.00000265,0.000000361,0.003093131,0.000000935,0.006733929,0.000000975,0.015708182,0.00000144,0.000136062,0.005241631,0.9894192,0.005111867
1375,6,0.057337567,0.050491646,0.85738206,0.000157132,0.000411816,0.9298182,0.5269357,0.4916179,0.9438593,0.52682245,0.000203312,0.57393456,0.04905215,0.06065424,0.94288486,0.000270307,0.41989926,0.21505938,0.47757065,0.000531434,0.05271402,0.001408149,0.3245561,0.000211607,0.000362444,0.508276,0.000343149,0.000574041,0.49181834,0.53256196,0.5897357,0.9702814,0.060857844,0.000201756,0.9206741,0.000173271,0.000206929,0.26220015,0.0000855,0.000335304,0.000600757,0.18920684,0.000487322,0.000341446,0.2145766,0.000206848,0.000174017,0.17764167,0.06650924,0.112173,0.99987113,0.000544918,0.000257183,0.43317702,0.00012838,0.00025849,0.18142477,0.048811335,0.061581362,0.85914445,0.49551862,0.5391933,0.86064917,0.54487354,0.000570567,0.38480058,0.000255639,0.001089712,0.850339,0.000337225,0.31137505,0.4981787,0.7179464,0.06720192,0.69541466,0.000397043,0.1561048,0.000181498,0.000742226,0.17475756,0.00020872,0.013607555,0.42787755,0.000708841,0.00015612,0.16799946,0.000218496,0.69968224,0.5144642,0.7330343,0.000820493,0.000466308,0.19314557,0.00033832,0.000213729,0.18608359,0.0000876,0.013979287,0.18927233,0.000379642,0.000168637,0.43929613,0.7141339,0.073068455,0.99973804,0.6810114,0.68527275,0.9997383,0.7051521,0.06081052,0.35603857,0.000320339,0.000357657,0.9997403,0.0721476,0.5921822,0.1800734,0.45567042,0.000211951,0.713138,0.75404286,0.9992791,0.0561342,0.04627176,0.4376253,0.000594495,0.72832793,0.49762926,0.7270948,0.001006972,0.8857631,0.001514721,0.6431445,0.70521426,0.50916594,0.000620607,0.030208537,0.19361721,0.6780841,0.058391336,0.9134567,0.000267187,0.45668474,0.20635268,0.73260087,0.05672538,0.41688737,0.000181406,0.001502108,0.99983144,0.06476794,0.5711985,0.18079917,0.5238528,0.000370423,0.049931668,0.039568063,0.41150782,0.000454798,0.70090616,0.49908626,0.739031,0.00090624,0.8752381,0.000222197,0.47219563,0.5508405,0.18502435,0.046815053,0.7250677,0.57750106,0.000141522,0.00014463,0.18281326,0.5081117,0.079725444,0.41843712,0.5881849,0.001229275,0.42792436,0.011452013,0.000128276,0.09473919,0.000227547,0.8372096,0.000289388,0.000186186,0.45547366,0.010911119,0.000294274,0.000337267,0.3988939,0.000556901,0.001691949,0.1931963,0.04798034,0.60493237,0.19472131,0.000530771,0.000171631,0.046976775,0.000161395,0.18230292,0.00027817,0.035878938,0.00030417,0.36827508,0.041683692,0.64646965,0.06983571
1376,5,0.002433732,0.001568927,0.9861318,0.0000184,0.0000209,0.99707603,0.18358204,0.1957749,0.99730384,0.1617107,0.0000318,0.034551747,0.002170261,0.001835705,0.99726427,0.000021,0.95638525,0.8259288,0.18818684,0.0000581,0.002162663,0.000048,0.24088602,0.0000365,0.0000336,0.24039769,0.0000327,0.0000365,0.29426178,0.19949266,0.9512026,0.81935406,0.002797985,0.0000244,0.67656153,0.0000204,0.0000223,0.2775074,0.0000192,0.0000205,0.0000369,0.8399279,0.0000303,0.0000485,0.8148426,0.0000186,0.000016,0.86530894,0.002140004,0.20651977,0.99998355,0.0000308,0.0000231,0.04588395,0.000016,0.0000247,0.86416304,0.003164703,0.003563372,0.98536575,0.1669202,0.13609025,0.98749,0.1554549,0.0000258,0.044505235,0.0000252,0.0000514,0.99049157,0.0000319,0.9580062,0.83251,0.15441988,0.00340109,0.15371197,0.0000192,0.85867745,0.0000345,0.0000475,0.82176185,0.0000139,0.2090243,0.040828366,0.0000258,0.0000239,0.86659503,0.0000173,0.1396678,0.82765615,0.17529525,0.0000466,0.0000161,0.8571344,0.000049,0.000027,0.8530439,0.0000191,0.19921747,0.83577955,0.0000103,0.0000228,0.044845384,0.14010565,0.002098623,0.9999831,0.1634061,0.13251168,0.9999858,0.1493201,0.002735672,0.046053033,0.0000222,0.0000229,0.99997675,0.001385203,0.94393706,0.85586417,0.16966982,0.0000183,0.13508563,0.13573359,0.9999635,0.002563454,0.18099886,0.052442525,0.0000457,0.15031181,0.8261377,0.15691589,0.0000416,0.9877966,0.0000537,0.16005354,0.15115713,0.83269566,0.0000226,0.2573314,0.8611471,0.12621152,0.001805729,0.2945943,0.0000522,0.17918861,0.8460152,0.15884441,0.001889245,0.04981178,0.0000177,0.0000852,0.99997044,0.002959577,0.9577238,0.8557609,0.16266282,0.0000207,0.001910468,0.22697878,0.046250615,0.0000188,0.13708569,0.8103027,0.16860813,0.0000493,0.9881931,0.0000176,0.19240372,0.62895554,0.8463029,0.002863906,0.110228695,0.0347502,0.0000144,0.0000179,0.85987407,0.6820482,0.002149072,0.050733145,0.5800311,0.0000575,0.043139353,0.21058252,0.000021,0.21539554,0.0000127,0.37337053,0.0000263,0.0000225,0.04372658,0.17929472,0.0000269,0.0000257,0.04904215,0.0000211,0.0000275,0.8412567,0.002677108,0.95162976,0.86880046,0.0000495,0.0000241,0.001581004,0.0000147,0.8376548,0.0000202,0.67335176,0.0000316,0.04255111,0.002480811,0.15252294,0.0017853
1377,6,0.002776656,0.002239808,0.99163765,0.00000345,0.00000626,0.99750984,0.0806024,0.087540336,0.9978751,0.08282148,0.00000794,0.046055622,0.00257712,0.002552364,0.9965383,0.00000359,0.95393234,0.9423563,0.061067693,0.0000095,0.002364905,0.00000804,0.17172419,0.0000109,0.00000535,0.20737246,0.00000733,0.0000105,0.20477492,0.08252083,0.9529097,0.8733753,0.004411271,0.00000395,0.7434775,0.00000558,0.00000748,0.20737657,0.0000027,0.00000406,0.00000981,0.9380964,0.00000757,0.00000776,0.926865,0.00000527,0.00000204,0.9318153,0.001891509,0.11650285,0.9999956,0.00000486,0.00000727,0.04600088,0.00000325,0.00000824,0.9335512,0.00347618,0.00355417,0.9929817,0.08816329,0.068155505,0.99194956,0.07081694,0.00000424,0.05171249,0.00000624,0.00000699,0.99264365,0.000005,0.9478731,0.9073128,0.08845618,0.00282433,0.0662486,0.00000282,0.9305932,0.0000058,0.00000871,0.9061481,0.00000393,0.13384455,0.049164683,0.00000515,0.00000375,0.9279669,0.00000469,0.0650705,0.8787892,0.0823554,0.00000782,0.00000207,0.9201008,0.00000901,0.00000611,0.93329775,0.00000359,0.103365906,0.92489815,0.0000025,0.00000522,0.05212403,0.06416558,0.002763966,0.99999523,0.07767824,0.06992692,0.9999958,0.049494404,0.002439689,0.054307777,0.00000564,0.0000049,0.9999944,0.001569799,0.95121896,0.9333213,0.078267135,0.00000239,0.050513748,0.07496113,0.9999962,0.002618042,0.1117301,0.04647862,0.0000109,0.069108725,0.9396188,0.08840996,0.00000556,0.99299735,0.0000134,0.062242072,0.05837333,0.91692847,0.00000501,0.1352098,0.8976399,0.06464121,0.002326272,0.39288178,0.0000143,0.07903419,0.9098077,0.074750386,0.002647675,0.037570305,0.00000318,0.000014,0.9999932,0.003626234,0.95083296,0.93458056,0.058241934,0.00000358,0.001977098,0.15924338,0.039686497,0.00000414,0.06959879,0.90618175,0.07223477,0.00000814,0.99137056,0.0000021,0.08064998,0.70099944,0.92291033,0.002435672,0.07027191,0.049851518,0.0000051,0.0000032,0.9248642,0.80495,0.002667602,0.05060676,0.6048234,0.000016,0.04578675,0.11738949,0.00000843,0.16299728,0.00000221,0.39822847,0.00000527,0.00000354,0.054772172,0.107350074,0.00000579,0.00000763,0.04286183,0.00000345,0.00000631,0.9275504,0.004167628,0.96126777,0.91610503,0.00000805,0.00000464,0.001844233,0.0000036,0.910304,0.00000476,0.5868281,0.00000687,0.0411994,0.003477074,0.053598613,0.002483061
1378,6,0.015008719,0.007062601,0.9973743,6.48E-08,0.00000036,0.9856054,0.99007154,0.9912628,0.9870591,0.98987156,8.75E-08,0.003527518,0.009709283,0.00794505,0.9899284,0.000000153,0.99721473,0.001817224,0.99122334,0.00000118,0.010674631,0.00000224,0.0000281,0.000000151,0.000000823,0.00016478,0.000000288,0.000000265,0.000160693,0.9912742,0.99992347,0.99990296,0.015564997,0.000000163,0.9644747,8.16E-08,9.16E-08,0.0000309,1.56E-08,0.000000915,0.000000412,0.001641219,0.0000018,7.16E-08,0.001179264,0.000000105,9.93E-08,0.001956088,0.010477715,0.002683784,0.9999999,6.06E-08,0.000000654,0.0000812,1.17E-08,0.000000356,0.00263773,0.012773407,0.013485489,0.99742436,0.9913005,0.991791,0.9978345,0.9905261,0.000000165,0.0000591,3.28E-08,0.00000312,0.998099,0.000000123,0.9977851,0.008772182,0.99763167,0.010483752,0.99742043,0.000000439,0.002628037,0.000000444,0.000000489,0.00198706,9.66E-08,0.00000661,0.000121656,0.00000257,8.68E-08,0.00183102,0.000000205,0.99597496,0.009487811,0.9963403,0.000000389,0.000000744,0.002019446,0.000000276,0.000000168,0.00287379,0.000000203,0.00000771,0.001967137,0.000000306,5.52E-08,0.0000897,0.99756336,0.00968468,0.99999976,0.99705577,0.9976324,0.99999976,0.9976012,0.018474488,0.000172204,0.000000233,0.000000145,0.99999976,0.011947682,0.99980265,0.001766099,0.9931666,3.91E-08,0.9960765,0.9972465,0.9999999,0.015305312,0.000100374,0.000106158,0.00000206,0.996702,0.013964453,0.99739444,0.00000292,0.99708706,0.00000133,0.9980269,0.99750406,0.009270522,0.00000278,0.0000951,0.002159303,0.9967776,0.009908874,0.9889255,0.000000178,0.9932765,0.002486867,0.9975683,0.008282663,0.0000969,9.77E-08,0.00000667,0.99999964,0.013587485,0.99986506,0.002703382,0.99114406,0.000000276,0.009910198,0.000150969,0.000106752,0.000000209,0.9973029,0.00731505,0.9976553,0.0000013,0.99751544,0.000000112,0.9909224,0.97479385,0.00237433,0.013989102,0.9968696,0.002272209,0.000000109,3.69E-08,0.001873215,0.999879,0.008845733,0.000108143,0.976115,0.00000531,0.000147193,0.00000901,9.93E-08,0.002472697,5.49E-08,0.9679069,0.000000118,9.06E-08,0.00013619,0.00000431,0.000000361,0.000000203,0.000082,0.000000288,0.00000299,0.001314444,0.009524105,0.9999194,0.002718741,0.000000735,0.000000262,0.009191687,0.000000187,0.002517578,0.000000412,0.008846816,0.000000228,0.000128597,0.015217814,0.99739814,0.008975414
1379,6,0.000529966,0.000376824,0.99857783,0.000000229,0.000000375,0.99964917,0.24703607,0.29421318,0.99952316,0.26607326,0.000000447,0.005180455,0.000359931,0.000641974,0.9995478,0.000000128,0.9960848,0.7440104,0.25892738,0.00000195,0.000482848,0.00000161,0.001745201,0.000000297,0.000000249,0.003180211,0.00000119,0.000000354,0.001887029,0.26734743,0.99919933,0.9966989,0.000388867,0.000000838,0.29393777,0.000000475,0.000000716,0.002946035,0.000000195,0.00000062,0.0000006,0.6853131,0.00000314,0.000000227,0.6732923,0.000000434,0.000000267,0.7064993,0.000451085,0.005613405,0.9999994,0.000000617,0.00000163,0.001284616,0.000000209,0.000000447,0.7314127,0.000294062,0.000144848,0.9986058,0.29371274,0.34073594,0.99822086,0.28686735,0.000000657,0.001327687,0.000000119,0.00000162,0.9980204,0.000000375,0.9927256,0.6960453,0.26908925,0.000400987,0.31641236,0.000000371,0.6811658,0.000000974,0.000000796,0.7500451,7.61E-08,0.001603633,0.002545296,0.0000024,0.000000357,0.6710727,0.000000209,0.27757874,0.7164272,0.2601201,0.00000194,0.000000639,0.6845776,0.000000767,0.000000593,0.73604476,0.000000463,0.002165215,0.7056067,0.000000387,0.000000336,0.001633099,0.3028423,0.000397164,0.9999994,0.26021692,0.27401993,0.9999994,0.29335433,0.000324065,0.001961974,0.000000396,0.000000251,0.99999857,0.000481011,0.9981902,0.7112669,0.2808932,0.000000263,0.25876585,0.2658395,0.99999964,0.0004712,0.003095113,0.000979971,0.0000031,0.27787834,0.70560503,0.27326545,0.00000388,0.9988431,0.00000228,0.28730986,0.2503239,0.72960657,0.00000159,0.002729526,0.7171392,0.27718228,0.000266993,0.29730168,0.000000411,0.25280887,0.7297677,0.2842417,0.000411321,0.001714726,0.000000494,0.00000363,0.99999845,0.000657884,0.9982039,0.7405449,0.31556925,0.00000099,0.000414913,0.002932313,0.001034541,0.000000324,0.2652502,0.7445653,0.27681258,0.00000268,0.9985543,8.38E-08,0.25639275,0.29726753,0.7579428,0.000334365,0.29227906,0.003591831,0.000000752,0.000000181,0.70845455,0.9975222,0.000368185,0.001768579,0.29397473,0.00000804,0.00113878,0.001847984,0.000000256,0.005166216,0.000000243,0.33686677,0.000000288,0.0000006,0.001617596,0.002107677,0.000000662,0.000000532,0.00151086,0.000000869,0.00000473,0.71513575,0.000227748,0.9985135,0.7106564,0.00000124,0.000000879,0.000476102,0.000000724,0.7394258,0.000000943,0.6848509,0.00000117,0.001377319,0.000667521,0.2863597,0.000754494
1380,6,0.018951528,0.014693731,0.8754063,0.000124494,0.000147703,0.97399616,0.63254184,0.69476813,0.98131233,0.62128615,0.000158929,0.03350332,0.024338884,0.014913192,0.97568136,0.00011254,0.9442475,0.15850076,0.6199293,0.000531832,0.013378529,0.000574038,0.10745931,0.000167132,0.000192748,0.2649264,0.000116049,0.000243047,0.31274745,0.66589403,0.9767637,0.74060684,0.03008664,0.000142555,0.9035427,0.000103104,0.0000852,0.114601,0.0000509,0.000281851,0.00038605,0.1932356,0.000258746,0.000236308,0.15760866,0.0000763,0.000051,0.1984226,0.016674567,0.12782814,0.9999217,0.000375386,0.000257369,0.019821106,0.0000694,0.000250975,0.19643071,0.025253031,0.022563584,0.8944693,0.6518352,0.58224237,0.90329814,0.6530704,0.000065,0.018417766,0.00018556,0.000308042,0.92036974,0.000261781,0.9037369,0.32212436,0.6649246,0.021552708,0.66494584,0.000116682,0.1839758,0.0001848,0.000250537,0.16738428,0.0000912,0.11010442,0.020123493,0.000198602,0.0000959,0.17679657,0.0000912,0.61772835,0.3178689,0.66109,0.000276292,0.00022776,0.20184487,0.000353548,0.000159511,0.15116647,0.000071,0.09558551,0.19254564,0.000106087,0.000132391,0.019933162,0.67249906,0.019556215,0.99990416,0.673632,0.6885443,0.9998611,0.6737774,0.022031069,0.024603704,0.000154991,0.000111618,0.99986935,0.012094009,0.97747153,0.18087722,0.6546861,0.0000787,0.616226,0.64432174,0.9998306,0.020552943,0.26910076,0.019477505,0.000487295,0.6209819,0.42184427,0.71259457,0.000422827,0.9131915,0.000636199,0.696512,0.6745859,0.31598666,0.000301376,0.31410357,0.17702422,0.69458294,0.013144841,0.63773143,0.000325348,0.624965,0.19169243,0.6703329,0.018663352,0.018053332,0.0000736,0.000754885,0.9998318,0.019828437,0.97897345,0.22378138,0.62395877,0.000205237,0.013220035,0.3257441,0.018881083,0.000183843,0.63989526,0.332471,0.67168295,0.000470734,0.9080483,0.0000757,0.6363622,0.8870029,0.16853827,0.024032764,0.6367226,0.045598496,0.0000894,0.000111706,0.20141804,0.6388603,0.018505327,0.022493076,0.86756647,0.000566027,0.021726558,0.11610582,0.000126484,0.1677691,0.0000608,0.64384466,0.000231329,0.0000728,0.024263056,0.09352981,0.00014856,0.000215702,0.021801643,0.000196475,0.000502364,0.1575572,0.02056686,0.97658825,0.16817842,0.000415172,0.0000841,0.013000162,0.0000881,0.15679277,0.000144625,0.22497334,0.000224241,0.019636737,0.021200217,0.6649265,0.01773669
1381,6,0.029604858,0.021113092,0.9295239,0.0000972,0.000192202,0.9688898,0.9099323,0.92699015,0.97482216,0.9142564,0.0000869,0.026044812,0.032466155,0.029576287,0.9721915,0.0000917,0.9756344,0.031595957,0.90719026,0.000710833,0.027621541,0.000715479,0.016887333,0.000122164,0.000187247,0.052917354,0.0000888,0.000306665,0.04871923,0.9092186,0.99360573,0.91719115,0.023344833,0.000195003,0.94691646,0.000110622,0.0000687,0.016927557,0.0000276,0.000407754,0.000458601,0.039433636,0.000761525,0.0000914,0.025875874,0.0000638,0.0000626,0.036152545,0.031282946,0.038234636,0.9998841,0.0002463,0.000358892,0.005771558,0.0000549,0.000200542,0.027555304,0.025755009,0.02555006,0.9257493,0.9199974,0.90906525,0.93647146,0.9233491,0.000065,0.006789813,0.000100361,0.000491655,0.91983294,0.000140226,0.9340026,0.0910146,0.9202145,0.027393304,0.92094755,0.000120883,0.03117311,0.000201097,0.000220844,0.026519142,0.000071,0.017349087,0.007336319,0.000460533,0.0000778,0.031358853,0.00012961,0.92912954,0.081921026,0.9346481,0.000368006,0.000427178,0.034484297,0.00019749,0.000141307,0.030714206,0.0000988,0.018229235,0.035096306,0.000170316,0.000122808,0.005502188,0.9189051,0.028066112,0.999876,0.93693334,0.92729294,0.9998373,0.9196405,0.029253397,0.008204799,0.000148629,0.0000929,0.99978286,0.021107337,0.9944958,0.028483734,0.9144112,0.0000551,0.9047302,0.9415142,0.9998698,0.022536458,0.058684956,0.007618455,0.000911009,0.93756557,0.08466962,0.9361249,0.000875642,0.93910176,0.0008701,0.93231225,0.9164487,0.083147965,0.000672181,0.069005355,0.033343863,0.9153695,0.028699901,0.8741379,0.00021657,0.92721206,0.031031456,0.93401986,0.030901473,0.005395555,0.0000817,0.001022526,0.9997843,0.027353061,0.99349314,0.025036773,0.9102889,0.000294252,0.022736322,0.069073275,0.00698719,0.00026053,0.92212725,0.06394554,0.93385726,0.000636344,0.9246591,0.0000506,0.92162097,0.95547456,0.03158213,0.027886312,0.9144035,0.020522723,0.000078,0.0000571,0.03225062,0.95489955,0.023000514,0.008656961,0.95548296,0.001239826,0.006837425,0.015765904,0.0000891,0.040127333,0.0000579,0.8349398,0.000145121,0.0000598,0.007973434,0.016844835,0.0000965,0.000251721,0.005732562,0.000222806,0.001321705,0.026798835,0.030117854,0.99215454,0.032384098,0.000426472,0.0000734,0.027398359,0.00011119,0.032934356,0.000171221,0.05696085,0.000254268,0.008744776,0.02743007,0.93352497,0.032475743
