x1,x2,x3,x4,x5,x6,x7,x8
-24.67938889224953,-559.0086951206728,-12577.080788372281,-3046.8822457684396,-45.14820365216718,-4698.733561779724,-971.0470425705184,-72.7266784577984
-10.656444085238606,-363.53159765800405,-7786.234519981201,-1770.522236476042,-116.23953792526905,-3165.336193180895,-1191.3328450267456,-56.94157979594097
-48.095266933247444,-694.3381271875197,-18251.529314580792,-5793.049902908006,-24.326349992133174,-8041.009669742829,-1650.1583516407475,-97.01804301992398
-141.41385339509117,-97.46930463605655,-6854.754938441453,-2243.172960178894,-39.60323726673918,-3448.3488878587136,-828.9167460547579,-68.15965723676082
-1566.319092398806,-2432.7514325748402,-7990.898223679799,-2062.8834732034306,-1181.2038943214477,-424.2711405711893,-165.12531307323883,-1436.8461476296623
-827.304015609343,-1745.140082558735,-16261.558266739092,-4760.842207597115,-523.0857703922479,-5049.747259860319,-12.879619837862778,-633.8679998546847
-130.46948168389167,-512.5813001874556,-9104.415947632264,-2094.3721845957252,-37.27927297297365,-2979.3339428543413,-695.2455004272446,-19.231038518144352
-2460.566182054144,-3471.970694093436,-15784.195960415624,-5156.095682963345,-1906.902771843434,-3536.7395698873434,-0.05481157869656499,-2178.3681692438117
-21.949784692023677,-188.52433602351203,-6475.303558962968,-1411.5895436686892,-116.44144504570497,-2763.134046541784,-1115.6900533575397,-68.42480227160313
-350.895468781515,-788.8875215025042,-14164.932206884618,-4400.416558985218,-144.1197093156383,-5136.365315299529,-122.84411524021729,-199.8857006959417
-279.32381020625365,-483.5248143363656,-1993.8128126563631,-530.5335718949996,-228.40247272260146,-602.8618641037192,-411.2750488168465,-248.3091461259254
-218.9360202380473,-225.67884730699,-8950.999401685462,-3005.656759869367,-6.597386185681792,-5323.63679315171,-2088.981051904362,-122.48037953157791
-88.60125953180463,-277.60190000771826,-7904.757602105339,-2065.285525251091,-11.296125391141022,-3683.696642276942,-1456.7865435771864,-58.20969803606266
-236.82697492739862,-854.4723898503868,-19398.377614881298,-6473.00894067023,-1.7331175470154851,-8514.232086517863,-1373.3389625373902,-94.87520918133691
-148.7698972158846,-685.6517270917017,-11155.82147235863,-2397.7323886051354,-17.447598635392207,-3350.9544535215405,-887.5326015755066,-32.14533502347411
-1098.2343044467098,-1412.4701916171416,-7791.289535184265,-2780.461580488114,-903.195089803403,-2466.3751180844456,-2.4268226624553555,-1016.4506273817718
-101.93997776433157,-142.50560013090524,-6218.517975507053,-1938.713250718963,-46.45387944218795,-3150.2446039061924,-953.5255621236807,-25.34895527972251
-131.8685722478121,-148.7454298798012,-6530.558422391,-1403.3950760736602,-50.071999565475366,-2511.8875462847773,-1212.5614749051797,-23.633785125908105
-154.43736083831234,-786.3908026270998,-15337.528708260317,-4417.924365201495,-44.8760115804595,-5501.556657465535,-312.4773033424035,-117.61677863838365
-23.888575147790235,-408.15434987136587,-10114.639232822625,-2596.9400304020282,-44.5157729760256,-4686.699610965966,-1678.3836613460323,-77.13345155686643
-22.286032640586324,-452.00748145319454,-9531.26189554257,-2446.962830036162,-55.19923167521424,-3841.1553866527374,-810.1768580535396,-77.18307374074665
-1213.8280559807847,-1913.402993257561,-11851.833381222432,-3306.9759803164375,-904.115049007549,-1900.1829182168592,-5.013570549114172,-989.3041620225779
-543.0178859896009,-1084.3845693824978,-4731.323804813956,-1084.6937479330643,-350.04822600095827,-488.86420067484414,-221.6168847759185,-452.1736576869337
-553.0954717704828,-842.3120446828309,-1442.026312078853,-538.7335576024312,-465.92791511519033,-326.7664417591047,-572.9752790007176,-539.5623902518496
-153.35993428508888,-368.9840295340834,-14095.91290050714,-3815.418682526443,-5.886429829402554,-5902.656926407144,-1241.9675053455956,-61.00712243304833
-94.74666861373099,-447.97055382886407,-18196.328566997483,-6878.050492812887,-6.71386182032073,-9262.551798273367,-1638.6400818434342,-91.68524940744052
-792.9786808690951,-1127.5682271657545,-7960.818072636845,-2554.4382865094854,-602.3678442764635,-2496.5406613632194,-9.144734417493954,-666.8155555344716
-85.06397858318623,-93.7276855769486,-3633.068168709194,-956.6588114101519,-124.77055330054712,-2147.136885779274,-920.4955356757672,-99.15088094663761
-3.6479038122307097,-403.4275772880637,-7692.825455119591,-1711.6689150577113,-214.80117846755581,-3800.828958405621,-1695.603423203738,-165.78178797319714
-1887.7011440784718,-2433.0007559371943,-305.5047377728943,-729.8466014794233,-1823.0131289696883,-1716.6653634505353,-2700.70231531295,-1949.0907264616178
-1033.5757429818916,-1454.0016460614006,-13099.134323486176,-4226.960716889107,-705.1565846402767,-4031.0672285913797,-6.165701682212832,-734.0804650891622
-191.0454115996658,-507.5071576732406,-12218.808311199287,-3114.649803182556,-18.050310450967814,-4429.692422681604,-547.2463290901992,-62.21449241832635
-139.16522608237796,-265.465256834787,-11173.936956588263,-3554.6575658223196,-25.73698035866156,-5246.878854305403,-533.735615129172,-60.514436287557025
-867.4974652824692,-1277.9656860964215,-5302.6594934789055,-1214.1539475449658,-728.7099370508417,-356.6452848190568,-214.424725089571,-827.5560113774353
-377.0312896344154,-856.1734323497398,-8321.974883199982,-1978.5913735359602,-215.5053454747343,-2069.783038547922,-82.57360859820157,-238.92520694182681
-125.62472149708816,-671.5866297672525,-13654.001880138658,-3312.647460639624,-9.309974232694676,-5016.871363802341,-1308.72302212085,-47.009927795893766
-70.63441321581325,-391.46225631847784,-9596.861269204817,-2164.5673938441532,-42.079411447568745,-3506.385013034498,-1200.304826215103,-15.368180620445983
-1065.6280930598205,-1674.9537781701977,-15311.013302324285,-4819.967551399737,-721.0596592142856,-4853.476016603436,-4.467960091359171,-798.7456193703787
-782.2982459173872,-1164.1610253291663,-7584.488746764483,-1987.6508826616782,-577.7539408652856,-1488.0695314898778,-19.706661136197305,-622.8806724074987
-141.57951968654106,-422.3953181171756,-7708.975859417812,-1972.2821499410202,-5.624557929434025,-3453.9043351931696,-1341.1129319179438,-64.62751336974307
-635.5356567111459,-1000.6136195393482,-7179.666697827351,-1771.7779664814445,-449.00265149295797,-1463.982257203954,-29.89050012887008,-480.4296049315251
-159.7351576673866,-711.9007183395559,-10199.519245184036,-2276.9265003381297,-22.073803909056558,-2886.2047586093486,-522.203326831496,-55.30780474641006
-57.090153291357794,-456.2709685183792,-5168.875628657663,-762.9511744427897,-123.77326387951543,-1305.7298721356613,-714.0791523971194,-71.97333308907268
-369.0799141783478,-692.7508242738935,-9491.15427826913,-2918.212966301903,-200.22722580430616,-3669.1833486664727,-82.86572895428446,-257.14097633858773
-166.82515595204134,-362.64841728996873,-13011.168824280527,-3553.2201365614187,-3.706857426283791,-6104.54438745468,-2234.2563228958925,-78.91990439496595
-210.16036667034513,-82.06888700242693,-2980.1285131130912,-1268.4681600599017,-111.56026402708855,-2463.379841431897,-1239.233156190127,-113.73582716159225
-930.9001897212614,-1113.9029142213546,-1454.572625288589,-299.6340069992053,-836.883226129363,-260.88861677231785,-1127.0228745463583,-870.3615427339615
-185.33576073946787,-476.87822856009427,-4243.816373513136,-958.5707939708194,-56.79564898853881,-1208.467642503401,-389.2030932086394,-120.6603583760775
-205.62074909678304,-749.1738091271154,-7115.06344802558,-1572.9166586269916,-153.24552076865535,-1602.8308337551473,-140.10812028159182,-208.49191013195528
-71.94848393676271,-342.92182019569304,-17407.894715419145,-6348.100501714039,-14.902865028815036,-9551.51098761706,-2085.3692575710315,-103.43973108296724
-152.24874550608155,-621.6771692194843,-13301.259811170477,-3279.865455824852,-9.384145511734472,-4683.338827356535,-858.9835056344781,-51.365187472969524
-74.19315061652173,-226.0465397463657,-4823.786027393128,-1330.1172698277433,-27.18101528554822,-2634.1077530805082,-1050.9386857998852,-46.013635511936045
-126.19257732578996,-530.601324169644,-8234.798567733049,-1969.183185862789,-18.950106823073494,-2712.138347220167,-550.9506397427133,-58.743860917399175
-1755.8674895782692,-2598.725710275665,-11445.990990409286,-3681.8023627790235,-1379.655375365934,-1861.0988455896347,-3.5508813346030133,-1607.2120144294713
-241.8240010817228,-859.8135486734514,-8828.751052511367,-2118.474139232391,-1.2422004618340525,-3163.1845652878415,-1152.3636262201137,-155.1783606632339
-167.07906931282997,-877.306554089277,-17359.245826884646,-4557.195725010362,-5.68425467832744,-6217.411683404755,-1424.9546191508598,-59.4042487787061
-63.98719161464606,-729.4701775805945,-19103.37263690123,-6835.8628143986825,-18.49750642612088,-8800.628208072614,-831.4014946836894,-106.8462914972303
-119.94833499368605,-422.48056594293206,-3209.7845073363555,-799.4408657593691,-42.87313073043713,-2311.9689553298977,-1590.7927739337078,-89.78611617971701
-11.896279828877766,-248.96300994264308,-7715.57024094818,-1828.4446959589307,-110.27698731081371,-3791.2421379029806,-1571.3597699780435,-70.35381542562506
-27.824171289553647,-659.9285595384133,-19903.176650213074,-6916.957918743994,-76.17121310830142,-9662.773008062399,-1894.8153658358824,-156.75607807375442
-216.5460668142997,-818.9002512258272,-16162.928166239466,-3993.985035450498,-40.8925829370859,-4916.879626852239,-825.40581421212,-13.281617128774963
-116.03500297397733,-88.76744257159912,-4471.864905719078,-1366.5484595671414,-76.74815321241083,-2239.768779849181,-1001.116195007545,-46.138756099062626
-83.56363717854323,-98.91653446248678,-6545.583894916187,-1402.0282141537448,-80.70827946918504,-2796.8004536588855,-1308.2270374437533,-37.559114092135275
-79.92659040194022,-355.8999282745965,-9115.95373679872,-2426.1194515525235,-11.2500761511997,-3995.1341815328283,-1239.5106563411528,-57.597500621281384
-494.83826519853136,-847.9137497944533,-10585.23749733028,-2945.847400811512,-288.8935361612791,-3400.2162668376704,-47.9208122862149,-345.81383654015195
-137.26135956967298,-581.9896126435857,-6093.901453654456,-1280.5116183651392,-35.98028102687336,-1598.4104289194593,-464.20895246100235,-142.16607758038194
-76.18816555230438,-181.1226282213826,-10918.975829443994,-2977.030799012834,-24.718420995594204,-5744.2365004875155,-2559.882961490884,-47.34364990666101
-80.69517807293902,-93.34116706070952,-6990.516087615882,-2000.4411680127316,-55.44213456090531,-3774.5383028565425,-1680.8474630838882,-49.72103406049251
-171.5314380492045,-390.03184536494985,-18396.898300678233,-6787.067529736979,-1.826895057967007,-9753.354790814932,-2459.4151478352633,-127.32305888261949
-235.7545742585117,-850.4520914990746,-20379.094150831912,-6993.4566310376595,-1.3726473303039575,-9509.44201436612,-1858.4517810580594,-100.47578203196011
-63.038825127795825,-310.9682883400441,-7479.929966152453,-1650.4290339659176,-65.55079605755728,-2617.9010017370224,-846.1922183333965,-13.915368787994488
-115.02394599179176,-526.8835580217302,-8499.396167089557,-1896.2013687266635,-23.745872562995615,-2722.4165468076226,-693.0836822766822,-32.84386975422519
-239.0447119358349,-879.7388053440226,-16486.867575231896,-4374.822528598094,-32.25464588069189,-5314.420178956565,-378.6795885053701,-96.33464768796462
