instance,V1,V2,V3,T1,T2,T3,xA1,xA2,xA3,xB1,xB2,xB3,F1,F2,F3,Ff1,Ff2,FR,Q1,Q2,Q3,label
1522,-0.00025368,-0.984232842,0.848601085,1.992047589,1.158248073,1.185857791,-1.688871002,-0.957333306,-0.864043448,1.53410882,0.761543476,0.587243481,-1.108435488,-0.588006908,-0.964807852,-2.235378808,1.003310226,-0.087858422,1.608050639,0.288571356,0.466985993,5
1523,-0.253934084,0.983740848,-1.284648642,-2.001909071,-1.197212406,-1.275059273,1.806436874,1.100189081,0.949023388,-1.664672025,-0.9157949,-0.677390434,1.472007727,0.98694053,1.071778674,2.256373584,-0.884892668,0.494596117,0.643585324,-0.133665784,-1.642570384,5
1524,0.633947329,0.245750715,0.315288653,0.445991483,0.021210785,0.047389192,-0.639150296,-0.29740635,-0.159673389,0.694766216,0.30470516,0.148714905,-1.006937026,-0.312961933,0.401475063,-0.999886466,1.391819518,-0.626778687,-0.658003114,0.81856578,0.400566151,6
1526,0.557843208,0.491747426,0.363771602,-1.903028258,-1.751253066,-1.81523734,1.513249773,1.504034274,1.539864794,-1.600626036,-1.546523118,-1.562501774,1.235730012,1.313763828,1.931126394,2.03853105,0.310937918,0.338618289,1.503316294,0.818565001,-1.44566324,5
1527,1.014467934,-0.246242708,0.242564231,1.638079668,1.56827457,1.646986252,-1.931889799,-1.813428143,-1.594873938,1.912467096,1.745237217,1.48519696,-1.814417395,-2.039323903,-1.646989577,-1.326018725,-0.696150951,-1.38181717,-1.75009014,-1.102223317,-0.532224683,8
1528,-0.127093882,0.983740848,-0.242265253,-1.209630043,-1.233399435,-1.324689395,1.348363076,1.228485649,0.93653821,-1.259906106,-1.100826612,-0.744167865,1.81167887,2.320618874,1.866417798,0.951624362,1.312670142,1.577331439,1.363569644,0.461299727,0.931679338,8
1530,0.02511436,1.89392868,-0.121057882,-1.33972122,-0.874638162,-0.998891154,0.831619752,0.542320422,0.523751983,-0.934703751,-0.598050117,-0.587893823,2.559028374,2.666356975,2.078869496,2.049175352,0.526055035,1.853925829,2.099014106,0.410742097,1.384811301,8
1531,0.113902501,-0.369241064,-0.484679994,0.177633476,0.570266735,0.680264195,-0.204295455,-0.614928938,-0.542623272,0.23252794,0.685359768,0.617433418,-1.544035106,-2.186980801,-1.2873468,0.020311988,-1.573047747,-1.785441181,-0.66424479,-0.783454358,-0.431714029,1
1533,-1.217919618,-0.000245997,0.266805705,-0.619105938,-1.414725704,-1.373156032,1.157404429,1.473188123,1.379206334,-1.166456574,-1.431835314,-1.292356543,-0.831819922,0.04740433,0.830483646,-0.91591757,1.814171568,-0.470060577,0.844740748,-0.641096327,0.208040609,7
1534,0.329530844,-0.492239419,0.630427817,-1.260623012,-1.00721955,-1.012448234,0.74296734,0.870056645,1.022759524,-0.835771697,-0.970302297,-1.175338231,0.776208586,0.661358435,1.455842751,1.937926952,-0.160554622,-0.136157798,-0.212531109,-0.338731919,0.723785807,5
1535,0.760787531,1.229737559,0.242564231,0.989027762,1.214941395,1.114869188,-0.818619327,-1.147541383,-1.51824128,0.921468887,1.277153103,1.737387309,1.36546112,1.11655174,-0.750112314,-0.441497457,-0.384229089,1.803684335,0.971317103,1.171221073,-0.237595311,7
1536,0.380266925,0.245750715,0.000149489,0.216772113,0.486980305,0.557438786,-0.502812042,-0.775983064,-0.552255008,0.532592586,0.79165559,0.535171829,-1.026488822,-1.446753452,-0.738354012,0.137781135,-1.030202167,-1.252922194,0.342779713,-2.270964956,-0.01625525,8
1538,-0.418826347,-1.316328402,1.454637939,-0.399653315,-1.146556272,-1.209921355,0.709544718,1.468562616,1.482870539,-0.787563126,-1.610780716,-1.656630943,0.592065381,1.451373481,0.731580691,-1.097224032,1.933933487,1.262711559,-1.219800774,0.569926549,0.161824605,7
1539,-0.520298508,0.70084463,-2.024013604,-0.025737535,0.295720936,0.277299338,0.150362598,-0.167695892,-0.248897282,-0.171267553,0.191751137,0.293313597,0.18922439,-0.241169606,-0.411050431,0.459462922,-0.91301898,-0.026312782,-0.026752247,0.624791602,-0.99926674,5
1541,-0.127093882,0.737744137,0.484978972,0.150588546,0.47939195,0.550510843,-0.286086254,-0.6650637,-0.493546924,0.291533435,0.674694696,0.472977584,-0.410907922,-0.700725514,-0.437914607,0.157662626,-0.676436802,-0.555943296,-0.491474436,-0.857044559,1.660642413,8
1543,0.316846824,-1.082631526,0.242564231,-1.086440785,-0.83939624,-0.831245286,0.889575957,1.108134752,1.065698208,-0.955808306,-1.14334593,-1.081250515,0.353734279,-0.135699639,0.066997111,1.150462588,-1.022401459,-0.203890063,-0.947426557,-0.162480597,-0.939209175,8
1544,0.431003006,0.344149399,-1.381614538,0.504887434,-0.168870763,-0.248048781,-0.577353424,-0.196810265,-0.288674621,0.635313948,0.205009095,0.30749972,0.211825716,1.064294003,0.638310019,-1.164529247,1.875547762,0.861390207,0.571652022,-1.848908476,-0.426923228,1
1545,0.887627733,1.352735915,2.109157741,-0.853915812,-0.158982357,-0.083225147,0.277365983,-0.301424526,-0.029193186,-0.301638817,0.338567596,0.039207641,-0.119739811,-0.706861125,0.666141516,2.121070536,-1.288753926,-1.263111426,-0.215141103,1.62670834,1.045251308,4
1546,0.507107127,-1.980519522,-0.605887365,0.269938911,-0.014226757,-0.071347165,-0.120682752,0.415354675,0.183585395,0.132997253,-0.458542657,-0.204193714,1.018472664,0.903475566,-0.312266395,-0.192357206,-0.133138124,1.272667943,0.730334704,-1.361295119,0.011149826,6
1547,-0.253934084,0.750043972,-0.727094736,0.451419898,0.811737287,0.798483059,-0.47878893,-0.860572799,-0.894043659,0.510327168,0.917521668,0.946888263,0.498114339,0.152006816,-0.568448658,0.059089536,-0.694611594,0.541162047,-2.026239181,0.462554355,0.801490849,5
1548,-0.00025368,0.36874907,0.12135686,0.258582637,-0.14198044,-0.154525862,-0.252162591,-0.009391768,0.008483382,0.252719561,-0.014106666,-0.044654134,-0.447629523,0.211508744,0.316354905,-1.065822797,1.380197099,0.051058231,-0.17852666,-0.382540376,-0.294471477,7
1549,-1.801384547,0.245750715,1.212223197,-0.914692265,-0.745304471,-0.62792015,1.364419424,0.969442478,1.187818534,-1.469586734,-1.006363145,-1.23843884,-1.5503184,-1.553702129,0.024237622,0.15391281,-0.184836744,-1.863554512,2.313767888,1.651908638,-0.273823889,7
1550,0.532475167,0.614745781,-0.605887365,0.42751146,0.558872207,0.471309423,-0.615131602,-0.724506637,-0.877144386,0.684512379,0.779832844,0.962719661,0.781994874,0.65197007,-0.060593716,0.159895809,-0.19284682,0.813954989,0.018727593,-0.894764716,-0.784557889,7
1552,-0.545666548,0.983740848,-0.181661567,-1.029797337,-0.643900458,-0.644839758,0.862382085,0.434425387,0.625015751,-0.954887335,-0.464693693,-0.684836135,-0.071272153,-0.393330478,0.371442712,1.171125193,-0.707570452,-0.703342514,-1.728563048,0.472135622,-1.80119775,8
1553,1.559880802,0.245750715,-0.048333459,0.425863477,0.164106573,0.081770311,-0.586898971,-0.347456807,-0.52516443,0.65895697,0.38142972,0.592485134,1.427390005,1.908696857,1.021083659,0.032786988,1.208664157,1.623197659,1.398163752,1.376360969,0.82761184,7
1554,-1.699912385,0.737744137,0.678910766,-0.549992357,-0.622024274,-0.601148519,0.746518967,0.669440155,0.834857157,-0.84054399,-0.743401079,-0.949251626,-0.40466712,8.87E-05,0.451963983,-0.336799604,0.832675915,-0.286397849,-0.577860928,0.081770675,0.185981726,7
1555,1.572564823,-0.246242708,-0.436197046,1.070073654,0.788502391,0.901123716,-1.53643294,-1.271686983,-1.094097787,1.658358702,1.348030053,1.167269805,-2.129127146,-2.162251403,-0.946373929,-0.895136251,-0.315688918,-1.97216988,-1.033207162,-1.626273735,0.332992505,7
1556,-0.253934084,-1.402427251,1.769777103,-1.02412819,-0.759841267,-0.823986382,1.161169108,1.178558128,1.135047529,-1.232131921,-1.244970059,-1.219516259,1.007106682,0.66113063,0.51583964,1.315605336,-0.636054046,0.459446345,1.026926035,1.915985118,-1.262757171,8
1557,0.126586521,-0.443040077,-0.605887365,1.545637769,1.064931089,1.113344669,-1.432890449,-0.98353875,-1.101161821,1.468086933,0.986979304,1.11861988,-0.892610834,-0.738837475,-1.239496135,-1.757913207,0.231757443,-0.09315035,-1.285501167,-1.212246069,0.77713877,5
1558,0.253426723,0.356449235,-1.114958323,-0.43318119,-0.061207948,-0.125895001,0.461749428,0.094183318,-0.05607266,-0.418866119,-0.03444691,0.148601933,1.288355532,1.188874098,0.459320333,0.674204057,-0.068545349,1.123046079,0.130333439,1.159607025,0.836030118,5
1559,-1.585756204,0.996040684,1.357672042,-0.901614314,-0.941953671,-0.870898198,1.064607671,0.784701915,1.051025318,-1.154660707,-0.833696387,-1.142866233,-1.121556628,-0.829736187,0.373257859,-0.123374731,0.505342039,-1.223614991,0.436187204,-2.278368354,-0.484905029,1
1560,1.712089045,-1.131830868,-1.490701172,0.985749457,1.019263777,0.91091461,-1.141648417,-0.843133927,-1.169256347,1.233787247,0.891872854,1.262831176,1.48478343,1.145242743,-0.494513302,0.057996118,-0.567391568,1.675787259,0.110944952,1.218787265,-0.381102229,1
1561,-1.649176305,0.393348741,1.612207521,-1.109359607,-0.999967211,-1.003009264,1.368102916,1.176661305,1.352949815,-1.490581313,-1.267363918,-1.472232299,0.265241986,0.262696294,0.43614567,0.506667491,0.024837795,0.036011567,0.871536685,0.135613249,-0.980829707,7
1562,1.39498854,0.122752359,-1.551304857,0.041624497,-0.027644355,0.04930521,-0.511021231,-0.407614592,-0.257459969,0.576517739,0.455753945,0.29098065,-1.214180813,-1.045416906,0.552275279,0.373367047,0.2274973,-1.593656236,-1.450209847,0.439476484,1.059504741,1
1565,0.126586521,-0.110944517,-0.242265253,0.43985072,0.189412347,0.240873511,-0.454601721,-0.200817557,-0.110706183,0.417919222,0.153027191,0.031585488,-0.649685282,-0.442362002,-0.000492466,-0.41617583,0.375862626,-0.525894908,-0.956774551,1.584942033,1.163587575,5
1567,-0.761294892,0.122752359,1.103136564,-1.119227341,0.069313201,0.044338704,1.316476378,0.379959212,0.222670587,-1.307524684,-0.306227374,-0.098804503,1.299430971,0.260633489,-0.485503978,1.650374367,-2.107180668,0.617798504,0.648215053,0.965951838,-0.174832733,5
1568,1.014467934,1.229737559,-0.363472623,-0.605889782,-0.866226129,-0.81785902,0.100329794,0.197737863,0.45617831,-0.111153443,-0.216173963,-0.517133244,-0.312948918,0.243363204,1.557635816,0.637391453,1.172309503,-0.697907046,-1.084481759,-0.951912454,1.587924448,8
1569,-1.255971679,-1.427026922,1.091015827,0.175551487,0.042111522,0.078964698,0.231606624,0.423848273,0.488543505,-0.261042052,-0.473735721,-0.56237905,-0.944779337,-0.973778191,-1.007501729,-1.067075642,-0.17113966,-0.519684638,1.935689784,1.348049265,-1.472185131,7
1570,0.101218481,0.073553017,-1.454338961,0.011020831,-0.022389401,-0.127944517,0.137675874,0.182512316,-0.02832212,-0.155625699,-0.205127918,0.037246695,1.864915733,2.01190123,0.415811774,0.026050653,0.532711976,2.129649794,0.160071345,0.040714686,0.837475519,3
1571,0.139270542,1.475734271,0.12135686,0.601170174,1.163300118,1.172339974,-0.860593419,-1.557956695,-1.552910098,0.950461577,1.680015395,1.686585289,-0.78228199,-1.330662182,-0.843319074,0.281103531,-1.280471414,-1.048288889,-1.293046718,-1.225956307,-1.166877,5
1572,0.633947329,-1.107231197,1.454637939,-0.5940928,-1.040244248,-1.050207179,0.632026513,1.261469754,1.187237453,-0.691068289,-1.345740223,-1.263316386,1.297119474,1.657484058,1.197558512,0.524601694,0.931101005,1.212501351,0.798123066,1.218896333,1.97915786,2
1573,1.141308136,0.36874907,-0.969509478,2.218526594,1.700936571,1.71223224,-2.213764131,-1.862672085,-1.621547153,1.900141916,1.565654838,1.14505237,-1.489709229,-1.138000008,-1.135222306,-2.03186664,0.593253923,-0.634069936,0.031353569,-1.673715507,0.16563851,5
1574,-0.00025368,0.122752359,0.727393714,-1.297542425,-0.40635327,-0.382336945,0.838809017,0.186487172,0.148304282,-0.455700663,0.153390691,0.322794265,0.538006071,-0.299689605,0.08924209,1.943814261,-1.757621679,-0.413063873,-1.118383525,1.002404352,-0.299778507,5
1575,-0.888135093,0.614745781,-1.33313159,-0.52426894,-0.646212105,-0.643493406,0.747506751,0.658484869,0.501086703,-0.752490164,-0.615439838,-0.406258032,0.08265164,0.303332787,0.471919634,0.062802133,0.488713427,0.061672893,0.323666293,-1.665384398,0.183219731,6
1576,-0.380774286,-1.353227908,0.848601085,-0.695881685,-1.041597083,-1.024049074,0.787328116,1.267514739,1.428174776,-0.872808924,-1.384847849,-1.591529617,-0.196443504,0.199854391,0.82458714,0.111551485,0.838146338,-0.284977365,1.18857951,1.556215852,0.000985964,7
1578,1.686721004,1.524933613,-0.072574933,-1.250223463,-1.192126558,-1.220475881,0.44704326,0.39916004,0.548019445,-0.487808369,-0.424032459,-0.593176374,1.39422211,1.630294068,2.27886037,2.087665075,0.672292755,0.494712308,0.433389747,-0.693908889,1.79062645,8
1579,0.507107127,-1.107231197,0.557703395,1.450600537,1.215398135,1.251929225,-1.508978883,-1.15405123,-1.074221746,1.491687531,1.095368564,0.972361252,-1.278365931,-1.339209805,-1.434912471,-1.481037161,-0.278487865,-0.683441066,-0.215391217,0.610983752,-0.606745137,5
1580,-1.014975295,1.106739204,0.242564231,-0.844068376,-0.097423141,-0.11917523,0.926690784,0.11941419,0.039463256,-0.860346426,-0.002814926,0.119172829,0.953370015,0.368945379,-0.002491483,1.234999358,-1.16004251,0.440454483,-0.951287179,0.339214903,0.151961535,1
1581,-0.380774286,-0.984232842,0.000149489,0.6599507,0.322217185,0.363153042,-0.469275341,-0.118094034,-0.085740938,0.475348494,0.084659197,0.033161284,-0.951449159,-0.705763293,-0.664287028,-1.27233287,0.424626805,-0.418436735,-0.540448905,-0.945775449,-0.342916765,8
1582,-0.00025368,-0.258542543,0.000149489,-0.04708519,-0.430324979,-0.40846748,0.126686216,0.446002866,0.438792233,-0.127557293,-0.452195728,-0.430773644,-0.386283102,-0.07096552,0.373219745,-0.231761971,0.640548394,-0.321003128,2.066426911,0.67660023,0.079753732,8
1583,-0.253934084,1.119039039,0.242564231,-1.280422281,-1.021334925,-1.087130973,1.176850827,0.845331393,0.908654801,-1.262689456,-0.878186795,-0.953063566,0.715406974,0.795785661,1.155797051,1.146419577,0.256461022,0.213949955,-0.046233443,0.225980832,-1.071816913,1
1584,1.268148338,-0.984232842,-1.102837585,-0.237719544,-0.52955032,-0.537257519,-0.10221367,0.352253523,0.440803737,0.115820249,-0.397421923,-0.512597258,0.186712516,0.568445994,1.04180284,0.374690536,0.85038259,0.015782233,-1.859131974,-0.351382745,0.378738458,4
1585,-1.763332486,-0.332341557,0.860721822,1.465234767,1.743469894,1.837678181,-0.623994681,-0.999925299,-1.250198826,0.684126922,1.091724382,1.398170727,-0.888678216,-1.572186654,-2.75732467,-1.694480555,-1.586108861,-0.122289081,-0.248926917,0.245047741,0.772824744,5
1587,0.545159188,0.36874907,0.836480348,-2.171946456,-2.330668784,-2.318832153,1.834628827,1.975345517,1.846813719,-1.89376325,-1.98186326,-1.755788205,1.610660608,1.727880345,2.097852194,2.121478421,0.438961551,0.725537504,-0.289495091,-0.052288343,1.506852675,1
1589,-0.368090266,0.860742493,-0.727094736,0.34758738,-0.071523017,0.104001774,-0.280601358,-0.297093563,0.044407476,0.252442938,0.251385585,-0.118268259,-1.834900916,-1.443206657,0.173430804,-0.531987727,0.640569732,-1.826690473,1.841613361,0.308914604,1.428031672,2
1594,1.864297287,-1.59922462,-0.484679994,-0.13287886,-0.612243156,-0.614228981,-0.294238451,0.508194956,0.421043825,0.287789607,-0.531111116,-0.420751994,0.117356523,0.331649949,0.748752563,0.405213136,0.478814466,-0.080129222,0.1634701,-0.186035574,0.030804878,2
1595,0.253426723,-0.578338268,0.848601085,-0.923261677,-0.581560265,-0.616817791,0.880149691,0.707087074,0.65318206,-0.895647596,-0.707494573,-0.625896729,0.971648904,0.416889202,0.151997634,1.351673609,-1.093526807,0.399553728,1.085969874,-1.511293815,-1.504021751,5
1596,-0.127093882,0.577846275,-0.363472623,0.756808909,0.319816272,0.370637693,-0.89649333,-0.621806715,-0.424132574,0.901985259,0.610948241,0.378074251,-1.800521106,-1.29191531,-0.168233659,-1.204850516,0.898401322,-1.430139735,-1.280693021,0.663904707,-0.418673971,8
1597,-0.507614488,0.737744137,-1.030113163,-0.560984596,0.012112383,0.071008045,0.618198192,-0.023962784,-0.013480451,-0.604876516,0.082043294,0.086692742,0.326888915,-0.129237465,-0.124935924,0.848533835,-0.953141208,-0.07453524,0.971165131,-0.984234607,1.781141762,5
1598,-1.192551578,-0.615237775,0.666790029,-0.516527633,-0.655002107,-0.758566666,0.976339856,1.141690274,1.05942082,-1.077664954,-1.239877374,-1.165489325,0.809301512,1.071087952,0.197307134,-0.412426284,0.661171952,1.149026962,-0.205389032,1.806293748,-2.211480718,7
1599,-0.139777902,-0.824334979,0.606186343,0.528695714,0.398645225,0.481445081,-0.220027859,-0.066553207,-0.083474138,0.248783471,0.072853945,0.093293911,-0.716657883,-0.834384606,-0.772753033,-0.604994981,-0.337712589,-0.502679443,0.586055678,-0.08935125,1.904018974,7
1600,0.824207632,0.946841341,0.12135686,-0.551767724,-0.525867705,-0.608276815,0.005949455,-0.038027262,-0.003059038,-0.005802901,0.044155906,0.005069563,0.716932278,1.063905506,1.287960755,0.706546192,0.835596349,0.44910953,-2.132257498,-0.111513758,-1.596507374,6
1601,-0.850083033,0.737744137,-0.605887365,1.558844341,1.561801479,1.580363997,-1.192880296,-1.519287874,-1.516098503,1.273115752,1.580970199,1.56529974,-1.052323238,-1.228493321,-1.518499306,-1.339471045,-0.503062128,-0.498753104,1.208492726,-0.30886861,-0.154408627,5
1602,0.380266925,-0.615237775,0.969808456,-0.673932504,-0.502080301,-0.425656551,0.461205375,0.471137754,0.462044427,-0.471554891,-0.448579265,-0.412012912,-0.126412611,-0.43105182,0.082899387,0.791541495,-0.676054293,-0.565303732,-0.938353297,-1.446196851,0.894222564,5
1603,0.342214865,0.860742493,-1.878564759,-0.470516808,0.101995202,0.102267611,0.186381356,-0.299293242,-0.218996278,-0.203141366,0.312417154,0.224015209,0.484206089,0.069099903,0.234881604,1.174521376,-0.846047592,-0.06669617,0.636272775,0.729582092,0.324567731,1
1604,1.39498854,-1.230229553,0.024390963,0.037657134,-0.277489737,-0.345054195,-0.224767997,0.371246051,0.267297555,0.246631803,-0.383004116,-0.266642975,0.641953314,0.693567834,0.471719945,0.399230705,0.185584818,0.525999491,0.140411045,1.598180539,-0.752909846,8
1605,-1.814068567,-0.504539255,2.097037004,-0.209489411,-0.662487743,-0.583899363,0.733754831,1.000286602,1.130646192,-0.804674791,-1.090085269,-1.258100211,-1.074610276,-0.504918891,-0.119284152,-1.338271023,1.114166252,-0.525005849,0.514267968,-0.089000382,0.827156191,7
1606,-0.063673781,0.873042328,-1.454338961,1.088023382,1.447698293,1.487041645,-1.08813007,-1.610872821,-1.560873435,1.155059024,1.670817698,1.627032833,-0.488214567,-0.800815413,-0.917124174,-0.357897382,-0.734765425,-0.371229596,0.573570023,-0.391290505,-0.311405847,5
1607,-0.089041822,0.122752359,0.969808456,-1.139946368,-1.160543367,-1.213183558,1.157844343,1.242178288,1.060946441,-1.233507626,-1.257050277,-1.049555983,1.112353488,1.171170726,0.866064082,0.818574007,0.255080691,0.844149261,-1.65413004,-0.66609944,1.251589874,5
1608,-0.025621721,0.737744137,-1.672512228,-0.070853049,-0.258580721,-0.293343856,-0.011789825,-0.030695421,0.100805419,0.013271121,0.033307485,-0.118537927,-0.617752307,-0.185552552,0.486677694,-0.34071985,0.867880472,-0.529230791,1.406232077,-0.043064646,-2.100542362,3
1610,0.380266925,-0.000245997,-0.642249576,-0.388953261,-0.214670032,-0.225961382,0.336162263,0.231686325,0.11617692,-0.296218426,-0.177653436,-0.034801022,0.958530025,0.862028124,0.423580879,0.649798909,-0.099834823,0.756905387,0.410872516,-0.183222844,1.101775044,6
1611,-0.507614488,-2.398713931,1.127378038,-0.384187451,-0.703706123,-0.674340836,0.605593195,1.096960536,1.089688283,-0.627215265,-1.150049358,-1.136269794,-0.809800956,-0.842063665,-0.373368922,-0.312410765,-0.162774733,-0.764986615,-0.538929516,-0.731628253,-1.379534254,7
1612,0.507107127,1.291236737,-0.484679994,0.238521113,0.372790038,0.422013904,-0.467724356,-0.718765849,-0.641860918,0.483947663,0.761031863,0.681948263,-0.186903463,-0.195597906,0.245468226,0.326889875,-0.04027929,-0.388275616,0.479511493,-0.08499855,1.952146891,7
1613,-0.507614488,-1.168730375,0.484978972,0.22390699,0.354775093,0.303691907,0.106788124,0.150799343,-0.090150287,-0.104337671,-0.153212764,0.109599751,0.897202362,0.518411182,-0.805125284,-0.180600799,-0.71990074,1.127045638,-0.392370819,-0.088134466,-0.402514451,7
1614,-1.154499517,2.029226871,0.727393714,-1.341860766,-1.235820561,-1.212489753,1.308128242,0.92284608,1.156622659,-1.432283208,-0.987283216,-1.254158063,0.103965464,0.461389809,1.453458398,0.927235445,0.78811738,-0.372516922,-0.625593112,-0.895469079,0.539354017,1
1615,0.646631349,-0.246242708,-1.454338961,1.506317201,1.862842877,1.916240634,-1.694322901,-1.958209989,-1.817727796,1.795750526,1.978665664,1.799323045,-1.013187768,-1.58625097,-1.892970355,-0.900047322,-1.360510528,-0.686939919,-0.871331634,0.11155893,-0.021648691,5
1616,-0.253934084,-0.123244352,1.697052681,-1.0411072,-0.946544614,-0.943306493,1.125168667,0.973543262,0.859893199,-1.15584543,-0.899314045,-0.729121983,-0.039228659,-0.166634978,0.480796218,0.862970725,-0.281178128,-0.502999274,0.954479007,-0.402439923,-1.308698057,1
1617,1.268148338,-0.615237775,-1.963409918,-0.194167942,-0.781743073,-0.887307605,0.081617823,0.790885476,0.706502069,-0.087941704,-0.864335918,-0.783639453,1.407555354,2.216591923,1.7072884,0.11936419,1.918120747,1.554460605,0.645777172,1.49874304,-0.052778524,4
1618,-0.127093882,-0.123244352,1.236464672,0.199203014,0.476716457,0.503466661,-0.250977782,-0.461933801,-0.466632894,0.277488572,0.509755517,0.525217337,-0.672461602,-1.303111213,-1.099883471,0.150714735,-1.446562295,-0.852877795,-1.389749763,-0.378983959,-0.736953154,6
1619,-0.761294892,-0.369241064,-0.848302107,1.473513035,0.841539783,0.915361069,-1.159662793,-0.718271388,-0.687364187,1.135875017,0.657966329,0.589972521,-1.187986347,-0.726127858,-0.890160956,-2.008877736,0.867006758,-0.299477988,0.073013253,-0.840745555,1.712538517,1
1620,-0.127093882,0.491747426,0.606186343,-0.437873622,-0.281163925,-0.362824238,0.446041013,0.236168479,0.139837422,-0.388067275,-0.175439848,-0.046790834,0.61028044,0.743541873,0.399360784,0.132149975,0.359270533,0.631314609,1.490385164,0.099073491,-1.346045488,8
1621,1.268148338,-0.73823613,0.242564231,-0.058728466,-0.178875364,-0.145871561,-0.245336236,0.110920921,0.179868095,0.220414785,-0.155065562,-0.240994409,-0.068134506,-0.033737191,0.46230534,0.480340232,0.06689992,-0.333190596,-1.134694994,1.779097331,1.072975026,5
1622,-2.397533496,1.721730982,0.242564231,-1.310488253,-0.76930437,-0.825250294,1.764763578,1.02465194,0.967593939,-1.874248452,-1.049578545,-0.975504037,1.614452794,1.393365218,0.464996988,0.928912132,-0.295302918,1.362697875,1.024971431,-0.411812425,-0.64982689,7
1623,1.255464318,-2.177316891,0.000149489,0.602153175,0.499740023,0.651834331,-0.902632419,-0.472848335,-0.322615675,1.009145617,0.51597213,0.34973225,-2.077990954,-2.51043149,-1.264183536,-0.383498264,-1.177025769,-2.184881928,-1.132828376,-0.884203694,0.440529436,8
1624,-0.888135093,1.807829831,-0.121057882,0.860425785,0.733109541,0.612445043,-0.427382739,-0.794675224,-0.987782094,0.456069188,0.838708462,1.050549141,0.818170766,1.469655557,0.222831555,-1.25622446,1.508491373,1.606958762,0.879761615,1.404249114,0.607405333,8
1625,1.648668944,-1.390127415,-0.121057882,-0.408300106,-0.809186711,-0.775837597,-0.149568005,0.577491452,0.743258368,0.140519617,-0.63396332,-0.81941511,-0.63855003,-0.500481544,0.813277017,0.71040542,0.226737501,-1.11088507,0.795980426,-0.277513362,-0.814998066,2
1626,0.253426723,1.020640355,-1.102837585,-0.481322097,-0.07221661,-0.094914473,0.350390884,-0.097421361,-0.095386404,-0.351603874,0.135675826,0.144362736,0.448805916,0.222633171,0.253514027,0.775912758,-0.439795514,0.104126486,-1.966589549,-0.035420341,-0.461799897,1
1628,1.115940096,0.221151043,-0.848302107,0.131829592,-0.502704311,-0.605655888,-0.455852007,-0.028841696,-0.056359572,0.515036308,0.028776028,0.060179845,0.54276184,1.464582026,1.399659673,-0.435509145,2.064045841,0.854923296,1.08578091,-0.905172071,0.095797747,7
1629,0.380266925,0.393348741,-0.484679994,0.563280582,1.149944916,1.154326535,-0.777699944,-1.232003699,-1.240970055,0.836113066,1.316503679,1.337356703,-0.199254942,-0.985458257,-1.065132666,0.505121973,-1.730201619,-0.497045848,-0.739419898,0.553614591,-1.164801775,8
1630,0.887627733,-0.935033499,-0.799819158,-0.962714167,-1.572342056,-1.575124758,0.668788209,1.325962587,1.528729909,-0.715200886,-1.425289967,-1.67588673,-0.228139438,0.459994192,1.75039637,0.565736822,1.468294383,-0.562408304,1.776050039,-1.729834648,-0.543845058,8
1631,-1.649176305,2.164525062,-0.08469567,-0.213136612,0.100793709,0.115742685,0.55475038,-0.03389931,-0.093599187,-0.623817768,0.045862613,0.118583078,0.466692557,0.481100801,0.163944442,0.128223686,0.084719578,0.468362791,-0.106011798,1.185609826,1.930052603,8
1634,-1.027659315,-0.110944517,-0.496800731,-0.974864485,-0.562550431,-0.42637527,1.019630367,0.729658156,1.035417486,-1.119755088,-0.788242332,-1.146743037,-1.019230199,-1.568743452,-0.37386417,0.862416986,-1.310059107,-1.629087005,-0.78313365,0.382241356,0.256950505,7
1635,0.03779838,1.082139533,0.61830708,0.476086719,0.383154358,0.2412752,-0.287632551,-0.448514664,-0.795722075,0.325249608,0.501273533,0.916453075,1.585093676,1.972377859,0.350508553,-0.569476758,1.022530783,2.124031393,-0.368487511,-0.629592488,0.09306028,7
1636,1.115940096,0.983740848,-0.242265253,-0.819381645,-0.890172724,-0.849135886,0.22933726,0.321491587,0.626377925,-0.258381889,-0.357200323,-0.718385495,-0.234343849,0.090226592,1.854635251,1.505765633,0.67803752,-1.0683393,-0.469219514,-0.943335512,1.00658711,8
1637,0.887627733,-0.861234486,-0.811939895,0.977587473,0.655589309,0.699407621,-1.126846437,-0.761599903,-0.745295075,1.220551586,0.808187559,0.80160181,-1.141864549,-1.066129833,-0.862298983,-1.113478192,0.033745868,-0.721585692,1.244043101,0.319648254,0.122955003,1
1638,-2.181905152,-0.000245997,0.363771602,-0.617830477,-0.193141721,-0.289446836,1.273104374,0.823259342,0.647810311,-1.387010398,-0.877633825,-0.686349364,1.320312171,0.950244683,-0.544209771,0.079512521,-0.652515826,1.475332327,0.141612858,1.889178861,-2.352925973,7
1639,1.039835975,0.860742493,0.448616761,-0.189652869,-0.243660405,-0.20752204,-0.206970815,-0.180739531,-0.059974141,0.235312184,0.202829376,0.066492654,-0.251933148,0.037308121,1.141481956,0.734328821,0.599299792,-0.679214615,-0.553855173,-0.140082774,1.54084084,6
1640,1.268148338,-1.476226264,0.969808456,0.580982307,0.592853892,0.673009782,-0.931158789,-0.699743085,-0.582131972,1.014013911,0.745447391,0.623383526,-1.190494536,-1.717056827,-1.21331932,-0.178923393,-1.279823948,-1.273374619,0.684405274,-0.730468877,-0.460996766,5
